customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year
C7146,F,TN,29,20s,M,N,2016,N,.
C7147,M,AL,22,20s,S,N,2016,N,.
C7148,F,IL,51,50s,M,Y,2016,N,.
C7149,M,CA,29,20s,M,N,2016,N,.
C7150,M,TX,60,60s+,M,N,2016,Y,2017
C7151,F,SC,55,50s,M,N,2016,Y,2017
C7152,F,NC,33,30s,M,Y,2016,N,.
C7153,F,NY,27,20s,S,N,2016,Y,2017
C7154,M,PA,19,10s,S,N,2016,N,.
C7155,F,NC,33,30s,M,N,2016,N,.
C7156,F,NC,62,60s+,S,N,2016,N,.
C7157,M,TX,67,60s+,M,N,2016,N,.
C7158,F,CT,20,20s,S,N,2016,Y,2017
C7159,F,TN,27,20s,M,Y,2016,N,.
C7160,M,NV,28,20s,S,N,2016,N,.
C7161,M,NC,81,60s+,S,N,2016,N,.
C7162,M,NJ,24,20s,M,Y,2016,N,.
C7163,F,NV,43,40s,M,Y,2016,Y,2017
C7164,M,MD,43,40s,M,Y,2016,N,.
C7165,F,CA,54,50s,S,N,2016,N,.
C7166,M,FL,30,30s,M,Y,2016,Y,2017
C7167,M,IL,50,50s,M,N,2016,N,.
C7168,M,GA,18,10s,S,N,2016,N,.
C7169,F,IN,36,30s,M,N,2016,N,.
C7170,F,MA,66,60s+,S,N,2016,Y,2017
C7171,F,GA,65,60s+,M,N,2016,N,.
C7172,F,TN,18,10s,S,N,2016,Y,2017
C7173,M,CA,69,60s+,S,N,2016,Y,2017
C7174,F,NC,51,50s,M,N,2016,N,.
C7175,M,NY,50,50s,M,N,2016,N,.
C7176,M,NJ,49,40s,S,N,2016,N,.
C7177,F,TX,53,50s,M,Y,2016,Y,2017
C7178,F,NC,55,50s,S,N,2016,Y,2017
C7179,M,NC,46,40s,M,Y,2016,N,.
C7180,M,KY,27,20s,S,N,2016,N,.
C7181,F,MD,36,30s,M,Y,2016,N,.
C7182,F,NC,35,30s,M,Y,2016,Y,2017
C7183,M,NJ,50,50s,M,Y,2016,N,.
C7184,M,TX,18,10s,S,N,2016,N,.
C7185,F,CA,42,40s,M,Y,2016,N,.
C7186,F,CA,31,30s,S,N,2016,N,.
C7187,M,NC,47,40s,M,N,2016,N,.
C7188,F,CA,52,50s,S,N,2016,N,.
C7189,M,MN,71,60s+,S,N,2016,Y,2017
C7190,F,NC,32,30s,M,Y,2016,Y,2017
C7191,F,FL,63,60s+,M,N,2016,N,.
C7192,F,NC,69,60s+,M,N,2016,N,.
C7193,M,NC,41,40s,S,N,2016,N,.
C7194,M,NC,41,40s,M,Y,2016,N,.
C7195,M,TX,48,40s,M,Y,2016,Y,2017
C7196,M,NY,37,30s,M,N,2016,N,.
C7197,M,CA,63,60s+,M,N,2016,Y,2017
C7198,M,SC,33,30s,M,Y,2016,N,.
C7199,M,MA,56,50s,M,N,2016,N,.
C7200,M,AR,31,30s,M,N,2016,N,.
C7201,F,NV,32,30s,M,Y,2016,Y,2017
C7202,M,NV,49,40s,M,Y,2016,N,.
C7203,F,NC,29,20s,M,Y,2016,N,.
C7204,F,FL,39,30s,M,Y,2016,N,.
C7205,M,NV,58,50s,M,N,2016,N,.
C7206,M,SC,51,50s,M,Y,2016,Y,2017
C7207,F,GA,60,60s+,S,N,2016,N,.
C7208,M,NY,74,60s+,S,N,2016,N,.
C7209,F,GA,23,20s,M,Y,2016,N,.
C7210,M,FL,57,50s,S,N,2016,N,.
C7211,M,MD,29,20s,S,N,2016,N,.
C7212,M,SC,30,30s,M,N,2016,N,.
C7213,F,WI,20,20s,S,N,2016,N,.
C7214,F,TX,37,30s,M,Y,2016,N,.
C7215,F,NC,48,40s,M,Y,2016,Y,2017
C7216,M,MD,65,60s+,M,N,2016,Y,2017
C7217,M,CA,31,30s,S,N,2016,N,.
C7218,M,NC,28,20s,S,N,2016,N,.
C7219,F,NY,46,40s,M,Y,2016,Y,2017
C7220,F,FL,36,30s,M,Y,2016,N,.
C7221,F,TN,23,20s,S,N,2016,N,.
C7222,F,NC,62,60s+,M,N,2016,Y,2017
C7223,F,MN,56,50s,M,N,2016,N,.
C7224,F,TN,33,30s,M,N,2016,N,.
C7225,F,VA,25,20s,S,N,2016,N,.
C7226,F,SC,27,20s,M,Y,2016,Y,2017
C7227,F,NV,66,60s+,M,N,2016,N,.
C7228,F,NV,38,30s,M,Y,2016,Y,2017
C7229,F,MD,61,60s+,S,N,2016,N,.
C7230,M,NY,59,50s,S,N,2016,N,.
C7231,F,TN,43,40s,M,Y,2016,N,.
C7232,M,KY,82,60s+,S,N,2016,N,.
C7233,F,CA,63,60s+,S,N,2016,N,.
C7234,M,NV,39,30s,M,N,2016,N,.
C7235,M,IL,35,30s,S,N,2016,N,.
C7236,F,TN,63,60s+,M,N,2016,N,.
C7237,F,FL,32,30s,M,N,2016,N,.
C7238,F,TN,37,30s,S,N,2016,Y,2017
C7239,M,NC,63,60s+,S,N,2016,Y,2017
C7240,F,NV,38,30s,S,N,2016,N,.
C7241,M,NC,22,20s,M,N,2016,N,.
C7242,F,KY,48,40s,M,Y,2016,N,.
C7243,M,TX,42,40s,M,Y,2016,N,.
C7244,F,VA,32,30s,M,Y,2016,N,.
C7245,M,TX,39,30s,M,N,2016,Y,2017
C7246,M,KY,42,40s,M,N,2016,N,.
C7247,M,IN,61,60s+,M,N,2016,N,.
C7248,F,TX,22,20s,M,N,2016,N,.
C7249,F,WV,56,50s,M,N,2016,Y,2017
C7250,M,FL,49,40s,M,N,2016,Y,2017
C7251,F,NY,45,40s,M,Y,2016,N,.
C7252,F,MS,47,40s,M,Y,2016,Y,2017
C7253,F,IL,30,30s,M,Y,2016,N,.
C7254,F,FL,30,30s,S,N,2016,Y,2017
C7255,F,AZ,56,50s,M,N,2016,N,.
C7256,M,TN,80,60s+,M,N,2016,N,.
C7257,F,CA,42,40s,M,Y,2016,N,.
C7258,F,CA,35,30s,S,N,2016,N,.
C7259,F,NC,39,30s,M,Y,2016,Y,2017
C7260,M,CA,56,50s,M,N,2016,N,.
C7261,M,TX,19,10s,M,N,2016,N,.
C7262,F,NC,23,20s,S,N,2016,N,.
C7263,F,TN,36,30s,M,Y,2016,N,.
C7264,F,TX,46,40s,S,Y,2016,N,.
C7265,F,TX,65,60s+,M,N,2016,Y,2017
C7266,F,FL,35,30s,M,Y,2016,N,.
C7267,M,IL,74,60s+,S,N,2016,Y,2017
C7268,M,MI,62,60s+,M,N,2016,N,.
C7269,F,CA,58,50s,M,N,2016,N,.
C7270,F,CA,30,30s,S,N,2016,Y,2017
C7271,M,VA,71,60s+,S,N,2016,N,.
C7272,F,DE,36,30s,M,Y,2016,N,.
C7273,F,AL,47,40s,M,Y,2016,N,.
C7274,F,MS,48,40s,M,N,2016,N,.
C7275,M,PA,33,30s,M,Y,2016,N,.
C7276,F,AL,42,40s,M,Y,2016,N,.
C7277,M,CA,39,30s,M,Y,2016,N,.
C7278,M,CA,39,30s,M,Y,2016,Y,2017
C7279,M,OH,26,20s,S,N,2016,N,.
C7280,F,CA,30,30s,S,N,2016,N,.
C7281,F,TN,83,60s+,S,N,2016,N,.
C7282,F,DC,50,50s,S,N,2016,Y,2017
C7283,M,NJ,59,50s,M,N,2016,N,.
C7284,F,TN,34,30s,M,Y,2016,Y,2017
C7285,F,CT,43,40s,M,Y,2016,N,.
C7286,M,NC,64,60s+,M,N,2016,N,.
C7287,F,VA,50,50s,M,Y,2016,N,.
C7288,M,SC,31,30s,S,N,2016,N,.
C7289,F,SC,41,40s,M,Y,2016,Y,2017
C7290,F,NV,29,20s,M,N,2016,N,.
C7291,M,AR,19,10s,S,N,2016,Y,2017
C7292,F,WV,33,30s,M,N,2016,N,.
C7293,F,VA,25,20s,M,Y,2016,Y,2017
C7294,M,DE,63,60s+,S,N,2016,N,.
C7295,F,TN,33,30s,S,N,2016,N,.
C7296,M,NV,20,20s,S,N,2016,Y,2017
C7297,F,CA,62,60s+,M,N,2016,N,.
C7298,F,NJ,65,60s+,M,N,2016,N,.
C7299,M,CA,78,60s+,S,N,2016,N,.
C7300,F,NJ,33,30s,M,Y,2016,Y,2017
C7301,F,NV,48,40s,M,Y,2016,N,.
C7302,M,TX,26,20s,S,N,2016,Y,2017
C7303,M,TX,89,60s+,M,N,2016,N,.
C7304,F,NY,39,30s,M,Y,2016,Y,2017
C7305,F,CT,37,30s,M,Y,2016,N,.
C7306,M,DC,55,50s,M,N,2016,N,.
C7307,F,NV,49,40s,M,Y,2016,N,.
C7308,M,NV,59,50s,S,N,2016,N,.
C7309,F,FL,68,60s+,M,N,2016,Y,2017
C7310,M,NC,41,40s,M,Y,2016,N,.
C7311,M,NC,30,30s,M,N,2016,N,.
C7312,F,CA,48,40s,M,Y,2016,N,.
C7313,F,TX,48,40s,M,Y,2016,N,.
C7314,F,NY,67,60s+,M,N,2016,N,.
C7315,F,FL,36,30s,M,N,2016,N,.
C7316,F,IL,35,30s,M,Y,2016,Y,2017
C7317,M,MD,34,30s,S,N,2016,Y,2017
C7318,M,CA,45,40s,M,Y,2016,Y,2017
C7319,M,TX,65,60s+,M,N,2016,N,.
C7320,F,NC,55,50s,M,N,2016,N,.
C7321,M,MA,39,30s,M,Y,2016,N,.
C7322,M,FL,27,20s,S,N,2016,N,.
C7323,M,SC,73,60s+,S,N,2016,Y,2017
C7324,M,VA,45,40s,S,N,2016,N,.
C7325,M,NC,23,20s,S,N,2016,Y,2017
C7326,F,CA,50,50s,M,Y,2016,N,.
C7327,F,DC,90,60s+,S,N,2016,N,.
C7328,M,NV,71,60s+,S,N,2016,N,.
C7329,M,NV,27,20s,S,N,2016,Y,2017
C7330,F,NJ,46,40s,M,Y,2016,N,.
C7331,F,NV,29,20s,M,Y,2016,N,.
C7332,F,CA,37,30s,S,N,2016,N,.
C7333,M,CA,26,20s,S,N,2016,Y,2017
C7334,M,FL,64,60s+,S,N,2016,N,.
C7335,F,MA,27,20s,M,Y,2016,N,.
C7336,M,NC,30,30s,S,N,2016,Y,2017
C7337,F,CA,33,30s,M,Y,2016,Y,2017
C7338,F,MD,25,20s,S,N,2016,N,.
C7339,M,TN,28,20s,S,N,2016,N,.
C7340,F,CA,28,20s,M,N,2016,Y,2017
C7341,M,CT,20,20s,S,N,2016,Y,2017
C7342,M,MD,25,20s,S,N,2016,N,.
C7343,F,PA,29,20s,M,N,2016,N,.
C7344,M,NC,44,40s,M,Y,2016,Y,2017
C7345,F,SC,44,40s,M,Y,2016,N,.
C7346,F,AL,82,60s+,M,N,2016,N,.
C7347,M,KY,18,10s,S,N,2016,Y,2017
C7348,M,VA,48,40s,S,N,2016,Y,2017
C7349,F,IL,38,30s,M,Y,2016,N,.
C7350,F,NV,26,20s,S,N,2016,Y,2017
C7351,M,NC,42,40s,M,Y,2016,N,.
C7352,F,PA,60,60s+,M,N,2016,N,.
C7353,M,MA,40,40s,M,Y,2016,N,.
C7354,F,KY,47,40s,M,Y,2016,N,.
C7355,M,TX,30,30s,M,Y,2016,Y,2017
C7356,M,TN,82,60s+,M,N,2016,N,.
C7357,F,NC,68,60s+,S,N,2016,N,.
C7358,F,PA,50,50s,M,N,2016,N,.
C7359,F,TN,53,50s,M,Y,2016,N,.
C7360,M,CA,22,20s,M,N,2016,N,.
C7361,F,GA,34,30s,M,Y,2016,N,.
C7362,F,TN,85,60s+,S,N,2016,N,.
C7363,F,NY,57,50s,M,N,2017,N,.
C7364,F,TX,34,30s,M,N,2017,N,.
C7365,F,TX,55,50s,M,N,2017,Y,2018
C7366,M,FL,67,60s+,M,N,2017,N,.
C7367,M,IL,47,40s,S,N,2017,N,.
C7368,F,LA,27,20s,S,N,2017,Y,2018
C7369,F,NC,40,40s,M,N,2017,N,.
C7370,F,NC,35,30s,M,N,2017,N,.
C7371,F,VA,46,40s,M,N,2017,N,.
C7372,F,CA,51,50s,M,Y,2017,N,.
C7373,F,TX,28,20s,M,Y,2017,Y,2018
C7374,F,CA,35,30s,S,N,2017,N,.
C7375,F,SC,48,40s,M,N,2017,Y,2018
C7376,M,FL,40,40s,S,N,2017,Y,2018
C7377,F,TX,75,60s+,M,N,2017,N,.
C7378,M,TX,34,30s,M,N,2017,Y,2018
C7379,F,AZ,25,20s,S,N,2017,N,.
C7380,M,CA,55,50s,M,N,2017,N,.
C7381,F,CA,24,20s,S,N,2017,Y,2018
C7382,M,TX,42,40s,M,Y,2017,N,.
C7383,F,CA,57,50s,M,N,2017,N,.
C7384,F,FL,38,30s,S,N,2017,N,.
C7385,F,IN,53,50s,M,Y,2017,Y,2018
C7386,F,CA,24,20s,S,N,2017,Y,2018
C7387,F,WV,55,50s,M,N,2017,Y,2018
C7388,M,TN,64,60s+,M,N,2017,N,.
C7389,F,DC,60,60s+,M,N,2017,N,.
C7390,F,WV,27,20s,S,Y,2017,N,.
C7391,F,FL,26,20s,M,Y,2017,Y,2018
C7392,F,NY,29,20s,M,N,2017,N,.
C7393,M,CT,65,60s+,M,N,2017,N,.
C7394,M,TX,52,50s,M,Y,2017,N,.
C7395,F,CA,55,50s,M,N,2017,Y,2018
C7396,F,FL,45,40s,M,N,2017,N,.
C7397,F,GA,35,30s,M,Y,2017,Y,2018
C7398,F,VA,45,40s,S,N,2017,N,.
C7399,F,CA,41,40s,M,Y,2017,Y,2018
C7400,M,CA,43,40s,M,N,2017,Y,2018
C7401,M,CA,20,20s,M,N,2017,N,.
C7402,M,IL,64,60s+,M,N,2017,N,.
C7403,M,VA,47,40s,S,N,2017,N,.
C7404,F,GA,59,50s,M,N,2017,N,.
C7405,F,CA,54,50s,S,N,2017,N,.
C7406,F,CA,34,30s,M,Y,2017,Y,2018
C7407,M,TN,69,60s+,M,N,2017,Y,2018
C7408,F,KY,50,50s,M,Y,2017,N,.
C7409,M,NV,39,30s,S,N,2017,N,.
C7410,F,CA,38,30s,S,N,2017,Y,2018
C7411,M,SC,65,60s+,S,N,2017,N,.
C7412,F,VA,48,40s,M,N,2017,N,.
C7413,F,TX,51,50s,M,Y,2017,Y,2018
C7414,M,CT,31,30s,S,N,2017,N,.
C7415,M,CA,62,60s+,S,N,2017,N,.
C7416,M,AR,24,20s,M,Y,2017,Y,2018
C7417,M,NV,66,60s+,S,N,2017,N,.
C7418,F,CA,59,50s,M,N,2017,N,.
C7419,M,SC,74,60s+,S,N,2017,Y,2018
C7420,F,SC,71,60s+,M,N,2017,N,.
C7421,F,NV,18,10s,M,N,2017,N,.
C7422,M,NV,66,60s+,S,N,2017,Y,2018
C7423,F,NC,73,60s+,S,N,2017,N,.
C7424,M,CA,61,60s+,S,N,2017,Y,2018
C7425,F,FL,42,40s,M,N,2017,N,.
C7426,F,NV,51,50s,S,N,2017,N,.
C7427,F,RI,60,60s+,S,N,2017,Y,2018
C7428,F,NC,33,30s,M,Y,2017,Y,2018
C7429,M,OH,35,30s,M,Y,2017,N,.
C7430,F,NV,71,60s+,S,N,2017,N,.
C7431,F,LA,19,10s,M,Y,2017,Y,2018
C7432,F,NY,65,60s+,S,N,2017,N,.
C7433,M,NV,23,20s,S,N,2017,N,.
C7434,M,MN,60,60s+,M,N,2017,Y,2018
C7435,M,CA,33,30s,S,N,2017,N,.
C7436,M,MD,59,50s,M,N,2017,N,.
C7437,F,NY,77,60s+,S,N,2017,N,.
C7438,F,FL,29,20s,M,Y,2017,N,.
C7439,F,SC,48,40s,M,Y,2017,Y,2018
C7440,M,IL,67,60s+,M,N,2017,N,.
C7441,M,VA,33,30s,M,Y,2017,N,.
C7442,M,IL,36,30s,M,Y,2017,Y,2018
C7443,M,SC,23,20s,S,N,2017,Y,2018
C7444,F,SC,50,50s,M,Y,2017,N,.
C7445,F,NC,60,60s+,S,N,2017,Y,2018
C7446,F,SC,22,20s,S,N,2017,Y,2018
C7447,F,NC,60,60s+,S,N,2017,N,.
C7448,M,CA,57,50s,M,N,2017,N,.
C7449,F,NC,65,60s+,S,N,2017,N,.
C7450,M,SC,26,20s,S,N,2017,N,.
C7451,F,NC,51,50s,M,N,2017,N,.
C7452,F,NV,53,50s,M,Y,2017,N,.
C7453,F,NC,72,60s+,S,N,2017,Y,2018
C7454,M,KY,24,20s,S,N,2017,N,.
C7455,M,SC,76,60s+,M,N,2017,N,.
C7456,M,MN,83,60s+,S,N,2017,N,.
C7457,F,FL,62,60s+,S,N,2017,Y,2018
C7458,M,TN,81,60s+,S,N,2017,Y,2018
C7459,F,AR,57,50s,M,N,2017,N,.
C7460,F,NY,68,60s+,S,N,2017,Y,2018
C7461,M,LA,45,40s,M,Y,2017,N,.
C7462,M,TX,89,60s+,S,N,2017,Y,2018
C7463,M,IL,49,40s,M,Y,2017,Y,2018
C7464,F,CA,36,30s,M,Y,2017,N,.
C7465,M,MD,50,50s,S,N,2017,Y,2018
C7466,M,CA,55,50s,M,N,2017,Y,2018
C7467,F,FL,50,50s,M,Y,2017,Y,2018
C7468,M,IN,88,60s+,S,N,2017,N,.
C7469,F,MA,47,40s,S,Y,2017,N,.
C7470,F,NC,19,10s,M,Y,2017,N,.
C7471,F,TN,54,50s,M,Y,2017,N,.
C7472,M,MD,26,20s,M,Y,2017,Y,2018
C7473,F,FL,31,30s,M,Y,2017,Y,2018
C7474,M,IA,24,20s,M,N,2017,Y,2018
C7475,M,TX,80,60s+,S,N,2017,N,.
C7476,M,TN,32,30s,S,N,2017,Y,2018
C7477,F,TX,45,40s,M,N,2017,N,.
C7478,F,NC,38,30s,M,N,2017,Y,2018
C7479,F,SC,69,60s+,M,N,2017,N,.
C7480,F,NC,42,40s,M,N,2017,N,.
C7481,M,NC,66,60s+,S,N,2017,N,.
C7482,F,AL,45,40s,M,Y,2017,N,.
C7483,F,OH,37,30s,M,Y,2017,N,.
C7484,M,NV,65,60s+,M,N,2017,Y,2018
C7485,M,CA,69,60s+,S,N,2017,Y,2018
C7486,M,CA,29,20s,M,Y,2017,N,.
C7487,M,NY,81,60s+,S,N,2017,Y,2018
C7488,M,NC,67,60s+,M,N,2017,N,.
C7489,F,MD,18,10s,M,N,2017,N,.
C7490,F,TN,32,30s,M,Y,2017,Y,2018
C7491,F,NH,39,30s,S,N,2017,N,.
C7492,M,FL,53,50s,M,Y,2017,Y,2018
C7493,F,NV,30,30s,M,Y,2017,N,.
C7494,M,NV,57,50s,M,N,2017,N,.
C7495,M,MS,62,60s+,S,N,2017,N,.
C7496,M,NY,73,60s+,M,N,2017,Y,2018
C7497,M,KY,50,50s,M,Y,2017,Y,2018
C7498,F,NC,23,20s,M,Y,2017,N,.
C7499,M,TN,28,20s,S,N,2017,N,.
C7500,M,NY,47,40s,S,N,2017,N,.
C7501,F,FL,27,20s,S,N,2017,Y,2018
C7502,F,OH,32,30s,M,N,2017,Y,2018
C7503,F,SC,42,40s,M,N,2017,N,.
C7504,M,NC,35,30s,M,N,2017,N,.
C7505,M,NV,67,60s+,S,N,2017,N,.
C7506,M,MA,29,20s,M,Y,2017,Y,2018
C7507,M,DC,19,10s,M,Y,2017,N,.
C7508,M,TX,33,30s,M,N,2017,N,.
C7509,F,TN,21,20s,M,N,2017,N,.
C7510,F,NV,72,60s+,S,N,2017,N,.
C7511,M,FL,84,60s+,S,N,2017,Y,2018
C7512,F,CA,25,20s,S,N,2017,Y,2018
C7513,F,FL,42,40s,S,N,2017,N,.
C7514,M,CA,59,50s,M,N,2017,N,.
C7515,F,CA,26,20s,S,N,2017,N,.
C7516,F,CA,64,60s+,M,N,2017,N,.
C7517,M,CA,41,40s,M,Y,2017,N,.
C7518,M,SC,42,40s,M,Y,2017,Y,2018
C7519,F,NC,31,30s,S,N,2017,Y,2018
C7520,F,FL,34,30s,M,N,2017,N,.
C7521,M,NC,35,30s,M,Y,2017,Y,2018
C7522,M,TN,29,20s,S,N,2017,N,.
C7523,M,NY,23,20s,S,N,2017,Y,2018
C7524,F,FL,24,20s,S,N,2017,N,.
C7525,F,CA,25,20s,S,N,2017,N,.
C7526,M,IN,32,30s,M,Y,2017,N,.
C7527,M,FL,24,20s,S,N,2017,Y,2018
C7528,M,IL,61,60s+,M,N,2017,N,.
C7529,F,TX,75,60s+,S,N,2017,Y,2018
C7530,M,TX,46,40s,M,N,2017,N,.
C7531,F,MS,52,50s,M,Y,2017,N,.
C7532,F,TX,30,30s,M,Y,2017,N,.
C7533,M,NC,57,50s,M,N,2017,Y,2018
C7534,M,IL,52,50s,M,N,2017,N,.
C7535,F,NY,23,20s,S,Y,2017,N,.
C7536,F,DE,30,30s,S,N,2017,Y,2018
C7537,F,CA,52,50s,M,N,2017,N,.
C7538,M,CA,24,20s,S,Y,2017,N,.
C7539,F,VA,28,20s,M,N,2017,Y,2018
C7540,F,NC,40,40s,M,Y,2017,N,.
C7541,M,MD,63,60s+,S,N,2017,Y,2018
C7542,M,TN,35,30s,M,Y,2017,Y,2018
C7543,F,MI,59,50s,M,N,2017,N,.
C7544,F,NV,26,20s,M,N,2017,Y,2018
C7545,M,FL,42,40s,M,Y,2017,N,.
C7546,F,TN,58,50s,M,N,2017,N,.
C7547,M,OH,41,40s,M,Y,2017,N,.
C7548,M,NC,19,10s,M,Y,2017,N,.
C7549,M,IN,73,60s+,S,N,2017,N,.
C7550,F,TX,78,60s+,S,N,2017,N,.
C7551,F,MD,33,30s,M,Y,2017,N,.
C7552,M,GA,58,50s,S,N,2017,Y,2018
C7553,M,TN,44,40s,S,N,2017,Y,2018
C7554,F,NC,79,60s+,S,N,2017,Y,2018
C7555,F,IN,19,10s,M,Y,2017,N,.
C7556,M,MD,60,60s+,S,N,2017,Y,2018
C7557,M,SC,49,40s,M,Y,2017,Y,2018
C7558,M,CA,54,50s,M,N,2017,N,.
C7559,F,NY,35,30s,S,N,2017,N,.
C7560,F,TX,46,40s,M,Y,2017,N,.
C7561,F,CA,63,60s+,M,N,2017,N,.
C7562,M,IN,24,20s,S,N,2017,Y,2018
C7563,F,CA,47,40s,S,Y,2017,N,.
C7564,M,NC,63,60s+,M,N,2017,N,.
C7565,F,CA,62,60s+,M,N,2017,Y,2018
C7566,M,GA,47,40s,M,N,2017,Y,2018
C7567,F,TN,42,40s,M,N,2017,N,.
C7568,F,TX,67,60s+,S,N,2017,N,.
C7569,F,FL,71,60s+,S,N,2017,Y,2018
C7570,M,CA,59,50s,S,N,2017,Y,2018
C7571,M,NY,57,50s,M,N,2017,Y,2018
C7572,M,CA,22,20s,S,N,2017,Y,2018
C7573,M,OH,38,30s,S,N,2017,N,.
C7574,M,WI,28,20s,M,Y,2017,N,.
C7575,F,FL,40,40s,M,Y,2017,N,.
C7576,F,SC,38,30s,M,Y,2017,N,.
C7577,M,SC,70,60s+,S,N,2017,N,.
C7578,F,DC,19,10s,S,N,2017,N,.
C7579,F,NV,62,60s+,M,N,2017,Y,2018
C7580,F,NC,23,20s,M,Y,2017,Y,2018
C7581,M,ME,73,60s+,S,N,2017,N,.
C7582,F,NC,44,40s,M,Y,2017,N,.
C7583,F,TN,45,40s,M,Y,2017,Y,2018
C7584,M,FL,64,60s+,M,N,2017,N,.
C7585,F,TX,26,20s,M,Y,2017,N,.
C7586,F,KY,33,30s,M,N,2017,N,.
C7587,F,SC,33,30s,M,Y,2017,N,.
C7588,M,TN,60,60s+,M,N,2017,N,.
C7589,M,CA,42,40s,M,Y,2017,N,.
C7590,M,CA,57,50s,M,N,2017,N,.
C7591,F,TX,42,40s,M,N,2017,Y,2018
C7592,F,CA,44,40s,M,Y,2017,N,.
C7593,F,SC,31,30s,M,N,2017,Y,2018
C7594,F,WV,22,20s,S,N,2017,N,.
C7595,F,TX,47,40s,M,Y,2017,N,.
C7596,M,SC,39,30s,M,N,2017,N,.
C7597,F,NC,26,20s,M,N,2017,Y,2018
C7598,F,NV,29,20s,M,Y,2017,Y,2018
C7599,F,LA,49,40s,M,N,2017,N,.
C7600,F,AZ,34,30s,M,Y,2017,N,.
C7601,M,CA,27,20s,M,Y,2017,N,.
C7602,M,CA,61,60s+,S,N,2017,N,.
C7603,M,WV,39,30s,M,Y,2017,Y,2018
C7604,F,MI,18,10s,S,N,2017,Y,2018
C7605,F,NY,61,60s+,M,N,2017,Y,2018
C7606,F,OH,19,10s,M,N,2017,N,.
C7607,M,NV,29,20s,M,Y,2017,Y,2018
C7608,M,NY,40,40s,M,Y,2017,N,.
C7609,F,IL,52,50s,M,Y,2017,N,.
C7610,M,NY,44,40s,S,N,2017,N,.
C7611,M,CA,30,30s,S,N,2017,N,.
C7612,M,SC,47,40s,M,Y,2017,N,.
C7613,F,NC,78,60s+,S,N,2017,N,.
C7614,M,NC,45,40s,M,Y,2017,N,.
C7615,M,TX,21,20s,M,Y,2017,N,.
C7616,F,CA,49,40s,M,N,2017,Y,2018
C7617,F,SC,29,20s,M,Y,2017,Y,2018
C7618,F,CA,28,20s,S,Y,2017,Y,2018
C7619,M,CA,27,20s,S,N,2017,N,.
C7620,M,GA,79,60s+,S,N,2017,N,.
C7621,F,NV,34,30s,M,N,2017,Y,2018
C7622,M,VA,50,50s,M,N,2017,N,.
C7623,M,IA,29,20s,S,N,2017,Y,2018
C7624,F,VA,45,40s,M,N,2017,N,.
C7625,M,SC,29,20s,M,Y,2017,N,.
C7626,M,CA,70,60s+,M,N,2017,N,.
C7627,F,CA,25,20s,M,Y,2017,Y,2018
C7628,M,CA,54,50s,S,N,2017,N,.
C7629,M,TX,29,20s,M,N,2017,N,.
C7630,F,CA,32,30s,S,N,2017,Y,2018
C7631,M,TX,24,20s,M,Y,2017,N,.
C7632,M,NC,39,30s,M,N,2017,N,.
C7633,F,MS,30,30s,M,Y,2017,Y,2018
C7634,F,VA,65,60s+,M,N,2017,N,.
C7635,M,CA,19,10s,M,Y,2017,Y,2018
C7636,M,FL,47,40s,S,N,2017,N,.
C7637,M,NV,20,20s,M,Y,2017,N,.
C7638,F,TN,45,40s,S,N,2017,Y,2018
C7639,F,WV,55,50s,M,N,2017,Y,2018
C7640,M,TX,68,60s+,S,N,2017,N,.
C7641,F,MI,44,40s,S,N,2017,Y,2018
C7642,M,CA,74,60s+,M,N,2017,N,.
C7643,M,NV,25,20s,M,Y,2017,N,.
C7644,M,NY,32,30s,M,Y,2017,N,.
C7645,F,PA,59,50s,M,N,2017,Y,2018
C7646,M,VA,40,40s,M,Y,2017,N,.
C7647,M,NV,60,60s+,S,N,2017,N,.
C7648,F,MA,46,40s,S,N,2017,N,.
C7649,F,FL,58,50s,M,N,2017,N,.
C7650,M,NV,28,20s,S,N,2017,N,.
C7651,F,LA,28,20s,S,N,2017,Y,2018
C7652,M,TX,71,60s+,S,N,2017,Y,2018
C7653,F,WV,47,40s,M,N,2017,Y,2018
C7654,M,AL,61,60s+,M,N,2017,Y,2018
C7655,F,TN,64,60s+,S,N,2017,N,.
C7656,F,SC,67,60s+,S,N,2017,N,.
C7657,F,TX,33,30s,S,N,2017,Y,2018
C7658,F,VA,61,60s+,S,N,2017,N,.
C7659,F,FL,64,60s+,S,N,2017,Y,2018
C7660,M,CA,26,20s,S,N,2017,N,.
C7661,M,MI,61,60s+,M,N,2017,N,.
C7662,F,FL,29,20s,M,N,2017,N,.
C7663,M,NC,35,30s,M,Y,2017,N,.
C7664,M,NC,38,30s,M,Y,2017,N,.
C7665,F,NJ,41,40s,M,Y,2017,N,.
C7666,M,NV,62,60s+,M,N,2017,Y,2018
C7667,F,WV,33,30s,S,N,2017,N,.
C7668,M,TN,45,40s,M,N,2017,Y,2018
C7669,F,NC,22,20s,M,N,2017,N,.
C7670,M,NC,41,40s,M,Y,2017,N,.
C7671,F,MD,44,40s,M,Y,2017,N,.
C7672,M,MD,36,30s,S,N,2017,N,.
C7673,F,NV,61,60s+,M,N,2017,N,.
C7674,M,NV,40,40s,M,N,2017,N,.
C7675,F,MD,81,60s+,S,N,2017,Y,2018
C7676,F,NV,21,20s,S,N,2017,Y,2018
