customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year,last_down_date,down_flag,customer_sales,download_cnt,duration,expiration,first_down_date,activation_day
C5175,F,NC,45,40s,M,Y,2014,N,.,2016-12-29 00:00:00,1,45.79776293661598,47.0,4.0,2017-12-29 00:00:00,2014-01-13,1446
C5176,F,NC,54,50s,M,Y,2014,N,.,2018-12-19 00:00:00,1,39.39835654836278,40.0,4.0,2018-12-31 00:00:00,2014-01-07,1819
C5177,F,WI,39,30s,M,Y,2014,N,.,2015-12-31 00:00:00,1,39.73744583999142,40.0,4.0,2016-12-31 00:00:00,2014-02-05,1060
C5178,F,TX,49,40s,M,Y,2014,Y,2015,2014-11-09 00:00:00,1,5.890484260460798,6.0,1.0,2015-11-09 00:00:00,2014-02-03,644
C5179,F,FL,58,50s,S,N,2014,N,.,2017-12-30 00:00:00,1,45.99270937548942,47.0,4.0,2018-12-30 00:00:00,2014-02-01,1793
C5180,M,CA,56,50s,M,N,2014,N,.,2016-12-31 00:00:00,1,39.52169457025362,40.0,4.0,2017-12-31 00:00:00,2014-05-03,1338
C5181,M,CA,22,20s,M,Y,2014,N,.,2018-12-15 00:00:00,1,32.501417126853184,33.0,4.0,2018-12-31 00:00:00,2014-02-21,1774
C5182,F,FL,74,60s+,S,N,2014,N,.,2016-12-18 00:00:00,1,43.42597279345398,45.0,4.0,2017-12-18 00:00:00,2014-02-13,1404
C5183,F,DC,39,30s,M,Y,2014,N,.,2016-11-17 00:00:00,1,33.158136707592384,34.0,4.0,2017-11-17 00:00:00,2014-01-18,1399
C5184,M,SC,26,20s,S,N,2014,N,.,2016-12-31 00:00:00,1,24.722859773587995,25.0,4.0,2017-12-31 00:00:00,2014-07-25,1255
C5185,M,TX,30,30s,M,Y,2014,N,.,2017-12-26 00:00:00,1,20.967832719607987,21.0,4.0,2018-12-26 00:00:00,2014-01-24,1797
C5186,F,NY,24,20s,M,N,2014,N,.,2014-12-29 00:00:00,1,35.52596720275559,35.0,4.0,2015-12-29 00:00:00,2014-07-18,529
C5187,M,CA,26,20s,S,N,2014,N,.,2015-12-15 00:00:00,1,24.424491190639984,24.0,4.0,2016-12-15 00:00:00,2014-01-09,1071
C5188,M,SC,45,40s,M,Y,2014,N,.,2015-12-12 00:00:00,1,51.378681126721176,52.0,4.0,2016-12-12 00:00:00,2014-07-12,884
C5189,F,NC,85,60s+,M,N,2014,Y,2015,2014-12-09 00:00:00,1,7.783854201323197,8.0,1.0,2015-12-09 00:00:00,2014-03-26,623
C5190,M,IN,38,30s,S,N,2014,N,.,2014-12-30 00:00:00,1,39.26156788606399,40.0,4.0,2015-12-30 00:00:00,2014-03-05,665
C5191,F,MS,62,60s+,S,N,2014,Y,2015,2014-12-26 00:00:00,1,7.9468943906752365,8.0,1.0,2015-12-26 00:00:00,2014-01-10,715
C5192,M,SC,83,60s+,M,N,2014,N,.,2018-12-04 00:00:00,1,41.04967006879998,42.0,4.0,2018-12-31 00:00:00,2015-02-07,1423
C5193,F,NV,49,40s,M,Y,2014,N,.,2017-11-25 00:00:00,1,41.58132802103119,43.0,4.0,2018-11-25 00:00:00,2014-10-21,1496
C5194,M,LA,59,50s,M,N,2014,N,.,2014-12-26 00:00:00,1,34.33073167689023,35.0,4.0,2015-12-26 00:00:00,2014-02-25,669
C5195,M,NC,61,60s+,S,N,2014,N,.,2014-12-31 00:00:00,1,46.397994430014776,47.0,4.0,2015-12-31 00:00:00,2014-01-04,726
C5196,F,FL,72,60s+,S,N,2014,N,.,2015-12-28 00:00:00,1,44.170025893761824,45.0,4.0,2016-12-28 00:00:00,2014-02-08,1054
C5197,F,TX,55,50s,M,N,2014,N,.,2015-12-27 00:00:00,1,43.572017692093986,44.0,4.0,2016-12-27 00:00:00,2014-01-18,1074
C5198,M,MD,62,60s+,S,N,2014,N,.,2015-12-26 00:00:00,1,45.48514891913678,47.0,4.0,2016-12-26 00:00:00,2014-01-09,1082
C5199,M,PA,28,20s,S,N,2014,Y,2015,2014-03-13 00:00:00,1,1.0518721893679996,1.0,1.0,2015-03-13 00:00:00,2014-03-13,365
C5200,F,NC,33,30s,M,Y,2014,N,.,2014-12-14 00:00:00,1,31.555440729750387,31.0,4.0,2015-12-14 00:00:00,2014-01-10,703
C5201,M,KY,49,40s,M,N,2014,N,.,2017-12-24 00:00:00,1,40.28040645753038,41.0,4.0,2018-12-24 00:00:00,2014-01-24,1795
C5202,M,SC,73,60s+,M,N,2014,N,.,2018-12-23 00:00:00,1,39.23290280139864,41.0,4.0,2018-12-31 00:00:00,2014-03-04,1763
C5203,F,IN,30,30s,S,N,2014,N,.,2014-12-26 00:00:00,1,20.589814125117993,21.0,4.0,2015-12-26 00:00:00,2014-12-26,365
C5204,M,AL,68,60s+,S,N,2014,N,.,2017-12-23 00:00:00,1,32.79867665720278,33.0,4.0,2018-12-23 00:00:00,2014-05-20,1678
C5205,F,TN,47,40s,M,Y,2014,N,.,2014-12-30 00:00:00,1,36.71551032102439,38.0,4.0,2015-12-30 00:00:00,2014-02-03,695
C5206,M,TN,70,60s+,M,N,2014,N,.,2016-12-13 00:00:00,1,43.177601458681984,44.0,4.0,2017-12-13 00:00:00,2014-02-02,1410
C5207,F,CA,21,20s,S,N,2014,N,.,2018-12-01 00:00:00,1,31.066296019168785,30.0,4.0,2018-12-31 00:00:00,2014-05-09,1697
C5208,M,CA,38,30s,M,Y,2014,N,.,2014-12-28 00:00:00,1,41.45491096826342,42.0,4.0,2015-12-28 00:00:00,2014-01-11,716
C5209,F,NC,73,60s+,S,N,2014,N,.,2016-11-28 00:00:00,1,46.83241336522106,47.0,4.0,2017-11-28 00:00:00,2014-01-22,1406
C5210,M,AR,29,20s,M,Y,2014,N,.,2016-11-27 00:00:00,1,28.92513988358799,29.0,4.0,2017-11-27 00:00:00,2014-11-06,1117
C5211,M,CA,27,20s,M,N,2014,N,.,2016-12-24 00:00:00,1,24.92065708384159,25.0,4.0,2017-12-24 00:00:00,2014-04-19,1345
C5212,M,CA,33,30s,M,N,2014,Y,2015,2014-10-04 00:00:00,1,3.365991005977599,3.0,1.0,2015-10-04 00:00:00,2014-09-06,393
C5213,M,SC,32,30s,S,N,2014,N,.,2017-12-31 00:00:00,1,32.387966880991584,32.0,4.0,2018-12-31 00:00:00,2014-03-23,1744
C5214,M,TX,29,20s,M,Y,2014,N,.,2016-12-31 00:00:00,1,30.745861435376778,31.0,4.0,2017-12-31 00:00:00,2014-03-01,1401
C5215,F,NC,31,30s,M,N,2014,N,.,2017-12-13 00:00:00,1,29.184342089753994,29.0,4.0,2018-12-13 00:00:00,2014-02-06,1771
C5216,M,NC,81,60s+,S,N,2014,N,.,2015-12-31 00:00:00,1,39.360539368266785,41.0,4.0,2016-12-31 00:00:00,2014-01-15,1081
C5217,M,IL,44,40s,M,N,2014,N,.,2016-12-19 00:00:00,1,35.01012227912063,35.0,4.0,2017-12-19 00:00:00,2014-02-19,1399
C5218,F,NC,53,50s,M,Y,2014,N,.,2018-12-23 00:00:00,1,39.06440498003359,40.0,4.0,2018-12-31 00:00:00,2014-03-08,1759
C5219,F,IL,25,20s,S,N,2014,N,.,2017-12-30 00:00:00,1,27.521492713112384,28.0,4.0,2018-12-30 00:00:00,2014-09-17,1565
C5220,M,VA,48,40s,M,Y,2014,Y,2015,2014-12-24 00:00:00,1,9.992785798995996,10.0,1.0,2015-12-24 00:00:00,2014-02-02,690
C5221,F,SC,28,20s,M,Y,2014,N,.,2016-12-15 00:00:00,1,32.06936788929999,33.0,4.0,2017-12-15 00:00:00,2015-05-02,958
C5222,F,PA,65,60s+,M,N,2014,N,.,2018-12-28 00:00:00,1,36.68300920379238,38.0,4.0,2018-12-31 00:00:00,2014-01-09,1817
C5223,F,SC,45,40s,M,Y,2014,N,.,2016-12-09 00:00:00,1,41.243260679999985,42.0,4.0,2017-12-09 00:00:00,2015-01-02,1072
C5224,M,SC,20,20s,M,N,2014,N,.,2016-12-16 00:00:00,1,23.174130226317995,23.0,4.0,2017-12-16 00:00:00,2014-04-18,1338
C5225,F,FL,49,40s,S,N,2014,N,.,2018-12-23 00:00:00,1,34.384697474210824,35.0,4.0,2018-12-31 00:00:00,2014-04-27,1709
C5226,F,NC,51,50s,M,Y,2014,Y,2015,2014-05-16 00:00:00,1,4.786018461624398,5.0,1.0,2015-05-16 00:00:00,2014-02-23,447
C5227,F,KY,46,40s,M,N,2014,N,.,2015-12-26 00:00:00,1,47.42970129839638,48.0,4.0,2016-12-26 00:00:00,2014-02-22,1038
C5228,F,NC,30,30s,M,Y,2014,N,.,2015-12-19 00:00:00,1,35.18459257533519,35.0,4.0,2016-12-19 00:00:00,2014-05-09,955
C5229,M,VA,40,40s,M,Y,2014,N,.,2016-12-14 00:00:00,1,48.006549264951616,49.0,4.0,2017-12-14 00:00:00,2014-02-03,1410
C5230,F,NV,63,60s+,S,N,2014,N,.,2015-12-31 00:00:00,1,28.49398730629998,29.0,4.0,2016-12-31 00:00:00,2015-08-22,497
C5231,F,IL,29,20s,M,Y,2014,N,.,2018-12-23 00:00:00,1,26.898115870531583,27.0,4.0,2018-12-31 00:00:00,2014-01-16,1810
C5232,M,AL,43,40s,S,N,2014,Y,2015,2014-10-11 00:00:00,1,5.133136284115839,5.0,1.0,2015-10-11 00:00:00,2014-01-31,618
C5233,M,IL,38,30s,M,Y,2014,N,.,2017-12-15 00:00:00,1,42.31143715856103,43.0,4.0,2018-12-15 00:00:00,2014-01-31,1779
C5234,M,PA,51,50s,M,Y,2014,N,.,2015-12-06 00:00:00,1,35.43338036815283,36.0,4.0,2016-12-06 00:00:00,2014-02-19,1021
C5235,F,AL,57,50s,M,N,2014,N,.,2016-12-26 00:00:00,1,37.41009710636359,39.0,4.0,2017-12-26 00:00:00,2014-05-23,1313
C5236,M,MA,28,20s,S,N,2014,N,.,2015-12-29 00:00:00,1,24.067245821489585,24.0,4.0,2016-12-29 00:00:00,2014-08-08,874
C5237,M,NC,33,30s,M,Y,2014,N,.,2015-12-31 00:00:00,1,29.565634484771195,30.0,4.0,2016-12-31 00:00:00,2014-01-08,1088
C5238,F,NC,66,60s+,M,N,2014,Y,2015,2014-11-07 00:00:00,1,8.840985751638037,9.0,1.0,2015-11-07 00:00:00,2014-02-17,628
C5239,M,NC,50,50s,M,N,2014,N,.,2014-12-10 00:00:00,1,37.62224827310743,38.0,4.0,2015-12-10 00:00:00,2014-05-01,588
C5240,M,SC,39,30s,M,Y,2014,N,.,2017-12-14 00:00:00,1,53.942059104099975,56.0,4.0,2018-12-14 00:00:00,2015-01-09,1435
C5241,F,MI,38,30s,M,Y,2014,N,.,2017-12-31 00:00:00,1,38.45435364565358,40.0,4.0,2018-12-31 00:00:00,2014-01-21,1805
C5242,M,MI,58,50s,M,N,2014,N,.,2018-12-27 00:00:00,1,37.477715037150475,38.0,4.0,2018-12-31 00:00:00,2014-03-07,1760
C5243,M,CA,38,30s,S,N,2014,N,.,2017-12-19 00:00:00,1,36.624586335744794,38.0,4.0,2018-12-19 00:00:00,2014-01-12,1802
C5244,F,TX,26,20s,S,Y,2014,Y,2015,2014-11-13 00:00:00,1,3.891927100661598,4.0,1.0,2015-11-13 00:00:00,2014-04-17,575
C5245,F,NC,43,40s,M,N,2014,N,.,2016-12-30 00:00:00,1,34.02066886735358,35.0,4.0,2017-12-30 00:00:00,2014-01-19,1441
C5246,M,SC,48,40s,M,N,2014,N,.,2018-12-29 00:00:00,1,40.75510954549878,42.0,4.0,2018-12-31 00:00:00,2014-04-25,1711
C5247,F,SC,77,60s+,S,N,2014,N,.,2017-12-26 00:00:00,1,40.957309355699586,43.0,4.0,2018-12-26 00:00:00,2014-01-10,1811
C5248,F,TX,28,20s,M,Y,2014,N,.,2017-11-25 00:00:00,1,29.647127667649986,30.0,4.0,2018-11-25 00:00:00,2015-01-18,1407
C5249,F,NC,24,20s,M,Y,2014,N,.,2016-12-15 00:00:00,1,26.11063889311799,26.0,4.0,2017-12-15 00:00:00,2014-08-30,1203
C5250,F,VA,73,60s+,S,N,2014,N,.,2014-12-24 00:00:00,1,46.14649423525037,47.0,4.0,2015-12-24 00:00:00,2014-10-30,420
C5251,M,IN,70,60s+,M,N,2014,N,.,2014-12-23 00:00:00,1,34.81225294260878,36.0,4.0,2015-12-23 00:00:00,2014-08-02,508
C5252,M,AR,53,50s,S,N,2014,Y,2015,2014-12-26 00:00:00,1,6.626794793018397,7.0,1.0,2015-12-26 00:00:00,2014-02-06,688
C5253,M,OH,39,30s,M,N,2014,N,.,2014-12-28 00:00:00,1,35.79156824474159,36.0,4.0,2015-12-28 00:00:00,2014-02-14,682
C5254,M,WI,51,50s,M,N,2014,N,.,2016-12-31 00:00:00,1,34.99678137744399,36.0,4.0,2017-12-31 00:00:00,2014-03-20,1382
C5255,F,CA,60,60s+,S,N,2014,N,.,2018-11-25 00:00:00,1,28.988400811742384,30.0,4.0,2018-12-31 00:00:00,2014-01-04,1822
C5256,M,CA,64,60s+,S,N,2014,N,.,2015-12-27 00:00:00,1,40.56676342559543,41.0,4.0,2016-12-27 00:00:00,2014-04-20,982
C5257,F,CA,71,60s+,M,N,2014,N,.,2018-11-30 00:00:00,1,41.38210986859679,42.0,4.0,2018-12-31 00:00:00,2014-02-15,1780
C5258,M,DC,53,50s,S,N,2014,N,.,2014-12-22 00:00:00,1,35.54871265391479,36.0,4.0,2015-12-22 00:00:00,2014-02-18,672
C5259,F,CA,36,30s,M,Y,2014,N,.,2014-12-27 00:00:00,1,34.955953077291994,36.0,4.0,2015-12-27 00:00:00,2014-01-25,701
C5260,F,KY,60,60s+,M,N,2014,Y,2015,2014-12-07 00:00:00,1,5.922040426141837,6.0,1.0,2015-12-07 00:00:00,2014-01-31,675
C5261,M,TX,61,60s+,S,N,2014,N,.,2018-12-24 00:00:00,1,36.83545277422647,38.0,4.0,2018-12-31 00:00:00,2014-01-04,1822
C5262,M,WV,68,60s+,S,N,2014,N,.,2017-12-25 00:00:00,1,32.83278414183998,33.0,4.0,2018-12-25 00:00:00,2014-01-10,1810
C5263,M,NC,45,40s,M,Y,2014,N,.,2018-12-23 00:00:00,1,41.679692656299025,43.0,4.0,2018-12-31 00:00:00,2014-01-04,1822
C5264,F,NC,44,40s,M,Y,2014,N,.,2016-12-25 00:00:00,1,35.37373571533599,36.0,4.0,2017-12-25 00:00:00,2014-03-07,1389
C5265,M,GA,51,50s,M,Y,2014,N,.,2015-12-29 00:00:00,1,52.30551631242302,53.0,4.0,2016-12-29 00:00:00,2014-05-07,967
C5266,M,MD,28,20s,M,Y,2014,N,.,2015-12-27 00:00:00,1,29.565517685289986,29.0,4.0,2016-12-27 00:00:00,2014-04-07,995
C5267,M,NY,56,50s,M,N,2014,Y,2015,2014-12-26 00:00:00,1,10.150566627401197,10.0,1.0,2015-12-26 00:00:00,2014-01-14,711
C5268,F,NV,30,30s,S,N,2014,N,.,2017-12-18 00:00:00,1,29.148326400599988,30.0,4.0,2018-12-18 00:00:00,2015-02-10,1407
C5269,M,NV,31,30s,M,Y,2014,N,.,2018-12-29 00:00:00,1,41.68024186599999,43.0,4.0,2018-12-31 00:00:00,2015-11-21,1136
C5270,M,NC,35,30s,S,N,2014,N,.,2014-12-22 00:00:00,1,31.035260612202393,32.0,4.0,2015-12-22 00:00:00,2014-05-22,579
C5271,F,CA,23,20s,M,N,2014,N,.,2015-12-25 00:00:00,1,31.50814258691759,32.0,4.0,2016-12-25 00:00:00,2014-02-18,1041
C5272,M,NJ,57,50s,M,N,2014,N,.,2016-12-29 00:00:00,1,39.76391909684319,41.0,4.0,2017-12-29 00:00:00,2014-01-19,1440
C5273,F,MD,53,50s,M,Y,2014,N,.,2016-12-10 00:00:00,1,33.44373779246159,35.0,4.0,2017-12-10 00:00:00,2014-02-08,1401
C5274,M,CA,26,20s,S,N,2014,N,.,2017-12-23 00:00:00,1,32.33402421088759,33.0,4.0,2018-12-23 00:00:00,2014-04-13,1715
C5275,F,FL,62,60s+,M,N,2014,N,.,2016-12-30 00:00:00,1,47.61002587760318,49.0,4.0,2017-12-30 00:00:00,2014-03-13,1388
C5276,F,TX,21,20s,S,Y,2014,Y,2015,2014-11-14 00:00:00,1,2.8926485207619987,3.0,1.0,2015-11-14 00:00:00,2014-06-06,526
C5277,M,MI,50,50s,M,N,2014,N,.,2015-12-24 00:00:00,1,43.37303442305839,44.0,4.0,2016-12-24 00:00:00,2014-01-23,1066
C5278,F,CA,35,30s,M,Y,2014,N,.,2016-12-24 00:00:00,1,37.90419189234239,38.0,4.0,2017-12-24 00:00:00,2014-02-02,1421
C5279,M,PA,78,60s+,S,N,2014,N,.,2015-11-26 00:00:00,1,39.46994688361911,41.0,4.0,2016-11-26 00:00:00,2014-03-22,980
C5280,F,GA,34,30s,M,Y,2014,N,.,2018-12-04 00:00:00,1,27.219727213717988,28.0,4.0,2018-12-31 00:00:00,2014-09-26,1557
C5281,M,MI,38,30s,M,Y,2014,N,.,2017-12-23 00:00:00,1,43.480700933022376,44.0,4.0,2018-12-23 00:00:00,2014-01-18,1800
C5282,M,SC,69,60s+,M,N,2014,Y,2015,.,0,.,,1.0,.,,365
C5283,M,NC,25,20s,M,N,2014,N,.,2015-12-10 00:00:00,1,21.38308873569759,21.0,4.0,2016-12-10 00:00:00,2014-03-30,986
C5284,F,NC,33,30s,S,N,2014,N,.,2015-12-26 00:00:00,1,29.358479273611984,29.0,4.0,2016-12-26 00:00:00,2014-02-15,1045
C5285,F,CA,63,60s+,M,N,2014,N,.,2016-12-22 00:00:00,1,36.528902755470384,37.0,4.0,2017-12-22 00:00:00,2014-02-15,1406
C5286,M,IN,30,30s,S,N,2014,N,.,2016-12-11 00:00:00,1,25.500409571684624,25.0,4.0,2017-12-11 00:00:00,2014-02-21,1389
C5287,F,NV,24,20s,S,N,2014,N,.,2018-11-25 00:00:00,1,31.45481321043119,32.0,4.0,2018-12-31 00:00:00,2014-07-21,1624
C5288,F,AL,32,30s,M,Y,2014,N,.,2018-12-29 00:00:00,1,26.824341930661983,27.0,4.0,2018-12-31 00:00:00,2014-03-24,1743
C5289,M,TX,86,60s+,S,N,2014,N,.,2015-12-26 00:00:00,1,41.83730039894319,43.0,4.0,2016-12-26 00:00:00,2014-01-12,1079
C5290,F,PA,55,50s,M,N,2014,N,.,2016-12-31 00:00:00,1,39.201593923952785,40.0,4.0,2017-12-31 00:00:00,2014-01-11,1450
C5291,M,SC,37,30s,M,Y,2014,Y,2015,2014-11-15 00:00:00,1,1.8933699408623992,2.0,1.0,2015-11-15 00:00:00,2014-02-27,626
C5292,F,CA,18,10s,S,N,2014,N,.,2018-12-28 00:00:00,1,26.14150709093718,26.0,4.0,2018-12-31 00:00:00,2014-02-12,1783
C5293,F,TX,75,60s+,M,N,2014,N,.,2015-12-18 00:00:00,1,45.83528307422342,46.0,4.0,2016-12-18 00:00:00,2014-02-05,1047
C5294,M,DC,57,50s,S,N,2014,N,.,2017-12-21 00:00:00,1,36.78793848218503,37.0,4.0,2018-12-21 00:00:00,2014-03-20,1737
C5295,F,NJ,52,50s,M,N,2014,N,.,2017-12-20 00:00:00,1,34.481730094331986,35.0,4.0,2018-12-20 00:00:00,2014-05-21,1674
C5296,F,NV,29,20s,M,N,2014,N,.,2018-12-25 00:00:00,1,32.33157909999999,33.0,4.0,2018-12-31 00:00:00,2016-01-22,1074
C5297,M,NC,53,50s,M,N,2014,N,.,2016-12-23 00:00:00,1,34.055946279728225,35.0,4.0,2017-12-23 00:00:00,2014-05-19,1314
C5298,F,FL,63,60s+,M,N,2014,N,.,2017-12-30 00:00:00,1,47.29927612980782,49.0,4.0,2018-12-30 00:00:00,2014-01-07,1818
C5299,F,NJ,48,40s,M,Y,2014,N,.,2016-12-29 00:00:00,1,35.08479418896158,36.0,4.0,2017-12-29 00:00:00,2014-02-16,1412
C5300,F,CA,63,60s+,S,N,2014,N,.,2015-12-23 00:00:00,1,39.20480772252998,40.0,4.0,2016-12-23 00:00:00,2014-02-23,1034
C5301,F,FL,58,50s,M,N,2014,N,.,2015-12-27 00:00:00,1,38.927905109979996,40.0,4.0,2016-12-27 00:00:00,2014-03-16,1017
C5302,F,NC,40,40s,S,Y,2014,N,.,2015-12-31 00:00:00,1,33.71903280140519,35.0,4.0,2016-12-31 00:00:00,2014-01-05,1091
C5303,F,PA,67,60s+,S,N,2014,N,.,2018-12-22 00:00:00,1,45.04111283901598,46.0,4.0,2018-12-31 00:00:00,2014-01-26,1800
C5304,M,SC,55,50s,M,N,2014,Y,2015,.,0,.,,1.0,.,,365
C5305,M,NJ,24,20s,S,N,2014,N,.,2015-12-05 00:00:00,1,21.786824889167594,21.0,4.0,2016-12-05 00:00:00,2014-03-16,995
C5306,M,SC,54,50s,M,N,2014,N,.,2018-12-27 00:00:00,1,41.21798438970119,43.0,4.0,2018-12-31 00:00:00,2014-10-01,1552
C5307,M,FL,49,40s,M,Y,2014,N,.,2018-12-26 00:00:00,1,40.54476577506263,41.0,4.0,2018-12-31 00:00:00,2014-01-21,1805
C5308,F,FL,60,60s+,S,N,2014,Y,2015,2014-11-14 00:00:00,1,6.679388402486797,7.0,1.0,2015-11-14 00:00:00,2014-01-10,673
C5309,M,LA,45,40s,M,Y,2014,N,.,2015-12-31 00:00:00,1,43.33307267642861,44.0,4.0,2016-12-31 00:00:00,2014-01-09,1087
C5310,F,CA,38,30s,M,N,2014,N,.,2016-12-31 00:00:00,1,43.09370540139642,44.0,4.0,2017-12-31 00:00:00,2014-02-06,1424
C5311,F,NV,22,20s,S,N,2014,N,.,2017-12-31 00:00:00,1,35.7170717387,36.0,4.0,2018-12-31 00:00:00,2015-01-08,1453
C5312,F,OH,59,50s,M,N,2014,N,.,2016-12-27 00:00:00,1,39.15263196156438,40.0,4.0,2017-12-27 00:00:00,2014-05-17,1320
C5313,M,CA,25,20s,S,N,2014,N,.,2015-11-22 00:00:00,1,24.615437374291588,25.0,4.0,2016-11-22 00:00:00,2014-05-19,918
C5314,F,CA,38,30s,M,Y,2014,Y,2015,2014-09-03 00:00:00,1,6.731982011955197,7.0,1.0,2015-09-03 00:00:00,2014-02-28,552
C5315,F,CA,63,60s+,M,N,2014,N,.,2017-12-29 00:00:00,1,39.934607295677225,41.0,4.0,2018-12-29 00:00:00,2014-03-31,1734
C5316,M,KY,35,30s,S,N,2014,N,.,2014-12-31 00:00:00,1,35.12728646135582,35.0,4.0,2015-12-31 00:00:00,2014-01-21,709
C5317,M,NC,46,40s,M,Y,2014,N,.,2015-12-24 00:00:00,1,35.945326165115425,37.0,4.0,2016-12-24 00:00:00,2014-01-02,1087
C5318,F,DC,68,60s+,S,N,2014,N,.,2017-12-29 00:00:00,1,37.82961886981079,38.0,4.0,2018-12-29 00:00:00,2014-02-07,1786
C5319,F,CA,53,50s,M,Y,2014,N,.,2015-12-28 00:00:00,1,33.384054861823586,35.0,4.0,2016-12-28 00:00:00,2014-01-16,1077
C5320,F,AR,19,10s,S,N,2014,N,.,2017-12-22 00:00:00,1,25.16180159281959,25.0,4.0,2018-12-22 00:00:00,2014-08-22,1583
C5321,F,NJ,28,20s,S,N,2014,N,.,2016-12-25 00:00:00,1,25.938727086517186,26.0,4.0,2017-12-25 00:00:00,2014-01-19,1436
C5322,M,CA,74,60s+,S,N,2014,N,.,2015-12-13 00:00:00,1,38.657511569153066,39.0,4.0,2016-12-13 00:00:00,2014-01-05,1073
C5323,M,CA,36,30s,S,N,2014,N,.,2016-12-20 00:00:00,1,36.12799103387199,37.0,4.0,2017-12-20 00:00:00,2014-01-10,1440
C5324,M,CA,57,50s,S,N,2014,Y,2015,2014-11-20 00:00:00,1,11.986083597848356,12.0,1.0,2015-11-20 00:00:00,2014-01-04,685
C5325,M,NV,50,50s,M,N,2014,N,.,2017-12-03 00:00:00,1,28.337205728031183,29.0,4.0,2018-12-03 00:00:00,2014-03-22,1717
C5326,F,NC,54,50s,M,Y,2014,N,.,2014-12-26 00:00:00,1,44.59542700528638,46.0,4.0,2015-12-26 00:00:00,2014-04-18,617
C5327,M,SC,40,40s,S,N,2014,N,.,2015-12-15 00:00:00,1,29.957757174399994,31.0,4.0,2016-12-15 00:00:00,2015-01-28,687
C5328,F,NY,50,50s,M,N,2014,N,.,2014-12-24 00:00:00,1,43.997567760721616,45.0,4.0,2015-12-24 00:00:00,2014-03-15,649
C5329,F,FL,77,60s+,S,N,2014,N,.,2014-12-31 00:00:00,1,35.81810726597118,36.0,4.0,2015-12-31 00:00:00,2014-04-01,639
C5330,M,NC,62,60s+,M,N,2014,N,.,2016-12-30 00:00:00,1,40.55250143494318,41.0,4.0,2017-12-30 00:00:00,2014-01-02,1458
C5331,F,NV,60,60s+,M,N,2014,N,.,2017-12-10 00:00:00,1,30.267073159999985,32.0,4.0,2018-12-10 00:00:00,2016-02-26,1018
C5332,F,NV,30,30s,M,N,2014,N,.,2018-12-15 00:00:00,1,24.107786895999993,25.0,4.0,2018-12-31 00:00:00,2015-03-06,1396
C5333,M,GA,27,20s,S,N,2014,N,.,2018-12-29 00:00:00,1,32.52219825323462,32.0,4.0,2018-12-31 00:00:00,2014-02-09,1786
C5334,M,SC,27,20s,M,Y,2014,N,.,2016-12-11 00:00:00,1,32.725774976941594,33.0,4.0,2017-12-11 00:00:00,2014-10-15,1153
C5335,F,PA,43,40s,M,Y,2014,Y,2015,2014-10-13 00:00:00,1,2.8400549112935987,3.0,1.0,2015-10-13 00:00:00,2014-04-25,536
C5336,F,NC,45,40s,M,N,2014,N,.,2016-12-31 00:00:00,1,36.310070509578786,37.0,4.0,2017-12-31 00:00:00,2014-05-18,1323
C5337,M,MI,23,20s,S,N,2014,N,.,2017-12-29 00:00:00,1,22.466556119458787,22.0,4.0,2018-12-29 00:00:00,2014-01-02,1822
C5338,M,AL,68,60s+,S,N,2014,N,.,2018-12-25 00:00:00,1,36.28562304029278,37.0,4.0,2018-12-31 00:00:00,2014-07-19,1626
C5339,F,CT,53,50s,M,N,2014,N,.,2017-12-25 00:00:00,1,39.82628846346519,41.0,4.0,2018-12-25 00:00:00,2014-04-27,1703
C5340,M,IL,23,20s,M,Y,2014,Y,2015,2014-10-23 00:00:00,1,4.260082366940398,4.0,1.0,2015-10-23 00:00:00,2014-06-22,488
C5341,F,MD,42,40s,S,N,2014,N,.,2014-12-30 00:00:00,1,44.76428754410682,46.0,4.0,2015-12-30 00:00:00,2014-01-07,722
C5342,M,LA,67,60s+,M,N,2014,N,.,2016-12-29 00:00:00,1,34.931610950381916,35.0,4.0,2017-12-29 00:00:00,2014-01-25,1434
C5343,F,CA,24,20s,S,N,2014,N,.,2015-12-11 00:00:00,1,26.736620221217585,27.0,4.0,2016-12-11 00:00:00,2014-03-02,1015
C5344,M,NC,37,30s,S,N,2014,N,.,2016-12-30 00:00:00,1,36.93722293633919,37.0,4.0,2017-12-30 00:00:00,2014-02-18,1411
C5345,F,RI,28,20s,S,N,2014,Y,2015,.,0,.,,1.0,.,,365
C5346,M,NY,72,60s+,S,N,2014,N,.,2014-12-27 00:00:00,1,41.383111023827425,42.0,4.0,2015-12-27 00:00:00,2014-03-18,649
C5347,M,SC,64,60s+,S,N,2014,N,.,2018-12-16 00:00:00,1,32.917871561735986,33.0,4.0,2018-12-31 00:00:00,2014-04-12,1724
C5348,M,PA,50,50s,M,Y,2014,N,.,2015-12-30 00:00:00,1,37.812324023483825,38.0,4.0,2016-12-30 00:00:00,2014-01-03,1092
C5349,F,NV,37,30s,M,Y,2014,N,.,2018-12-28 00:00:00,1,42.15622035413119,44.0,4.0,2018-12-31 00:00:00,2014-03-13,1754
C5350,M,NV,50,50s,M,Y,2014,N,.,2017-12-26 00:00:00,1,32.73447074343119,34.0,4.0,2018-12-26 00:00:00,2014-01-26,1795
