customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year,last_down_date,down_flag,customer_sales
C5325,M,NV,50,50s,M,N,2014,N,.,12-03-2017,1,28.337205728031183
C5326,F,NC,54,50s,M,Y,2014,N,.,12-26-2014,1,44.59542700528638
C5327,M,SC,40,40s,S,N,2014,N,.,12-15-2015,1,29.957757174399994
C5328,F,NY,50,50s,M,N,2014,N,.,12-24-2014,1,43.997567760721616
C5329,F,FL,77,60s+,S,N,2014,N,.,12-31-2014,1,35.81810726597118
C5330,M,NC,62,60s+,M,N,2014,N,.,12-30-2016,1,40.55250143494318
C5331,F,NV,60,60s+,M,N,2014,N,.,12-10-2017,1,30.267073159999985
C5332,F,NV,30,30s,M,N,2014,N,.,12-15-2018,1,24.107786895999993
C5333,M,GA,27,20s,S,N,2014,N,.,12-29-2018,1,32.52219825323462
C5334,M,SC,27,20s,M,Y,2014,N,.,12-11-2016,1,32.725774976941594
C5335,F,PA,43,40s,M,Y,2014,Y,2015,10-13-2014,1,2.8400549112935987
C5336,F,NC,45,40s,M,N,2014,N,.,12-31-2016,1,36.310070509578786
C5337,M,MI,23,20s,S,N,2014,N,.,12-29-2017,1,22.466556119458787
C5338,M,AL,68,60s+,S,N,2014,N,.,12-25-2018,1,36.28562304029278
C5339,F,CT,53,50s,M,N,2014,N,.,12-25-2017,1,39.82628846346519
C5340,M,IL,23,20s,M,Y,2014,Y,2015,10-23-2014,1,4.260082366940398
C5341,F,MD,42,40s,S,N,2014,N,.,12-30-2014,1,44.76428754410682
C5342,M,LA,67,60s+,M,N,2014,N,.,12-29-2016,1,34.931610950381916
C5343,F,CA,24,20s,S,N,2014,N,.,12-11-2015,1,26.736620221217585
C5344,M,NC,37,30s,S,N,2014,N,.,12-30-2016,1,36.93722293633919
C5345,F,RI,28,20s,S,N,2014,Y,2015,.,0,.
C5346,M,NY,72,60s+,S,N,2014,N,.,12-27-2014,1,41.383111023827425
C5347,M,SC,64,60s+,S,N,2014,N,.,12-16-2018,1,32.917871561735986
C5348,M,PA,50,50s,M,Y,2014,N,.,12-30-2015,1,37.812324023483825
C5349,F,NV,37,30s,M,Y,2014,N,.,12-28-2018,1,42.15622035413119
C5350,M,NV,50,50s,M,Y,2014,N,.,12-26-2017,1,32.73447074343119
C5351,M,NC,52,50s,M,Y,2014,N,.,12-28-2017,1,38.896461002711185
C5352,M,OH,44,40s,S,N,2014,N,.,12-10-2018,1,38.57746607436806
C5353,F,FL,59,50s,M,N,2014,N,.,12-23-2016,1,41.68004663927081
C5354,F,NY,48,40s,M,N,2014,N,.,11-30-2014,1,44.39792435620277
C5355,F,NC,61,60s+,M,N,2014,N,.,12-25-2018,1,37.290260099995024
C5356,M,PA,80,60s+,S,N,2014,N,.,12-27-2014,1,42.53755205206998
C5357,F,CA,32,30s,M,Y,2014,N,.,12-25-2016,1,25.32855004067759
C5358,M,MD,29,20s,S,N,2014,Y,2015,12-06-2014,1,2.945242130230399
C5359,M,MI,45,40s,M,Y,2014,N,.,12-06-2014,1,41.54275895872079
C5360,F,NY,87,60s+,S,N,2014,N,.,12-27-2015,1,44.51045015509663
C5361,F,NJ,38,30s,M,N,2014,N,.,12-23-2014,1,41.88202371987478
C5362,M,NV,27,20s,S,N,2014,N,.,12-28-2017,1,27.10371439999999
C5363,M,NC,23,20s,M,Y,2014,N,.,12-29-2017,1,31.923418832080785
C5364,F,CA,41,40s,M,Y,2014,N,.,12-04-2015,1,35.96754047299199
C5365,M,CA,67,60s+,M,N,2014,N,.,12-29-2017,1,46.53076648497903
C5366,M,VA,42,40s,M,Y,2014,Y,2015,12-19-2014,1,11.738893633346876
C5367,F,NV,42,40s,M,Y,2014,N,.,12-30-2017,1,36.78391025369999
C5368,F,NV,43,40s,M,Y,2014,N,.,12-30-2016,1,44.30878910391239
C5369,F,MD,49,40s,S,N,2014,N,.,12-23-2016,1,34.84928598579958
C5370,F,CA,49,40s,M,Y,2014,N,.,12-22-2017,1,37.04167957848519
C5371,F,SC,42,40s,M,Y,2014,N,.,12-16-2017,1,44.66684427417999
C5372,M,TX,75,60s+,S,N,2014,N,.,12-13-2016,1,39.02361410565423
C5373,M,MD,59,50s,S,N,2014,Y,2015,11-17-2014,1,6.837169230891997
C5374,F,FL,30,30s,S,Y,2014,N,.,12-30-2016,1,26.58425130156239
C5375,F,SC,61,60s+,M,N,2014,N,.,12-29-2016,1,46.11589101688119
C5376,M,KY,24,20s,S,N,2014,Y,2015,09-01-2014,1,2.9978357396987985
C5377,F,FL,45,40s,M,Y,2014,N,.,12-26-2015,1,39.175845180255585
C5378,M,NV,56,50s,M,N,2014,N,.,12-23-2018,1,31.37377404613118
C5379,F,MD,74,60s+,M,N,2014,N,.,12-13-2015,1,40.004657816403586
C5380,F,NC,69,60s+,M,N,2014,N,.,12-30-2015,1,48.25315777349758
C5381,F,NC,29,20s,M,Y,2014,N,.,12-27-2014,1,30.293145033411186
C5382,M,NV,40,40s,M,N,2014,N,.,12-23-2016,1,33.68938886503599
C5383,M,NV,60,60s+,M,N,2014,N,.,12-17-2017,1,32.52306902569998
C5384,M,NC,55,50s,M,N,2014,N,.,12-16-2016,1,42.369260496773585
C5385,M,NV,33,30s,S,N,2014,N,.,11-11-2017,1,27.14569854569999
C5386,M,NV,48,40s,M,Y,2014,N,.,12-29-2017,1,41.42797459502279
C5387,F,OH,82,60s+,S,N,2014,Y,2015,12-05-2014,1,4.838612071092798
C5388,M,NC,81,60s+,S,N,2014,N,.,12-31-2017,1,42.19776029999199
C5389,M,GA,24,20s,S,N,2014,N,.,12-17-2017,1,28.16383571169959
C5390,M,PA,70,60s+,S,N,2014,N,.,12-22-2016,1,44.880752220949184
C5391,M,NV,45,40s,M,Y,2014,N,.,12-09-2016,1,41.33111206999998
C5392,M,LA,43,40s,M,N,2014,N,.,12-13-2015,1,40.14791525872622
C5393,M,TX,51,50s,M,Y,2014,N,.,12-30-2017,1,44.129019850387024
C5394,F,MD,58,50s,M,N,2014,N,.,12-19-2015,1,45.66761223123519
C5395,F,CA,28,20s,M,Y,2014,Y,2015,12-15-2014,1,1.8933699408623992
C5396,F,GA,50,50s,M,Y,2014,N,.,12-11-2018,1,37.833000290670626
C5397,M,NV,53,50s,S,N,2014,N,.,12-29-2017,1,27.820227489999986
C5398,M,MD,62,60s+,S,N,2014,Y,2015,10-18-2014,1,8.025784804877837
C5399,M,MD,83,60s+,S,N,2014,N,.,12-16-2018,1,40.15167804744062
C5400,F,SC,28,20s,M,N,2014,N,.,12-23-2017,1,30.662886646599993
C5401,F,NY,59,50s,M,N,2014,N,.,12-05-2015,1,43.3717272853307
C5402,F,CA,47,40s,S,N,2014,N,.,12-23-2015,1,36.93652247640842
C5403,M,LA,18,10s,S,N,2014,N,.,12-22-2018,1,29.015793725237987
C5404,M,CT,33,30s,S,N,2014,N,.,12-06-2015,1,30.937576768357186
C5405,F,TX,28,20s,M,Y,2014,Y,2015,09-05-2014,1,3.1556165681039987
C5406,M,CA,26,20s,S,Y,2014,N,.,12-19-2015,1,26.209151825040795
C5407,F,NC,48,40s,M,Y,2014,N,.,12-14-2017,1,34.13323199062639
C5408,M,NV,26,20s,S,N,2014,N,.,12-23-2017,1,20.76265439999999
C5409,M,AL,74,60s+,M,N,2014,N,.,12-16-2016,1,40.414967637261185
C5410,M,VA,20,20s,M,Y,2014,N,.,11-25-2018,1,24.31069818627759
C5411,M,NY,26,20s,S,N,2014,N,.,12-10-2018,1,32.42479527194078
C5412,F,AL,43,40s,S,N,2014,N,.,11-27-2015,1,35.34305503693039
C5413,M,NY,73,60s+,S,N,2014,N,.,12-25-2015,1,39.89071484937061
C5414,F,WV,50,50s,M,Y,2014,N,.,12-05-2017,1,43.011445989155824
C5415,M,FL,73,60s+,S,N,2014,N,.,12-31-2017,1,39.71204949618399
C5416,F,CA,67,60s+,S,N,2014,N,.,12-30-2017,1,39.61925751470868
C5417,F,NC,21,20s,S,N,2014,Y,2015,11-27-2014,1,4.943799290029598
C5418,F,MD,26,20s,S,N,2014,N,.,12-01-2015,1,24.739524323791592
C5419,M,NY,20,20s,S,N,2014,N,.,12-30-2017,1,23.556698552251188
C5420,F,FL,63,60s+,S,N,2014,N,.,12-29-2014,1,36.87422945695999
C5421,F,NC,45,40s,M,Y,2014,N,.,12-30-2016,1,39.55588596427439
C5422,M,TN,41,40s,M,Y,2014,Y,2015,12-26-2014,1,13.264108307930476
C5423,M,TN,32,30s,M,Y,2014,N,.,12-20-2018,1,39.36276512942758
C5424,M,OH,26,20s,S,N,2014,N,.,12-29-2015,1,25.804576670808228
C5425,F,LA,18,10s,S,Y,2014,N,.,12-16-2017,1,30.352671065930785
C5426,F,CA,78,60s+,M,N,2014,N,.,12-31-2016,1,49.52666124992102
C5427,F,NC,32,30s,S,N,2014,N,.,12-23-2018,1,29.85244811013598
C5428,M,NV,37,30s,M,Y,2014,N,.,12-25-2015,1,49.917212838279994
C5429,M,CA,66,60s+,S,N,2014,N,.,12-13-2014,1,40.675953194725814
C5430,F,IL,36,30s,S,N,2014,N,.,12-27-2016,1,35.06402859633083
C5431,M,NH,42,40s,M,N,2014,N,.,12-31-2014,1,39.088948036650784
C5432,F,TN,33,30s,M,Y,2014,Y,2015,11-28-2014,1,1.8933699408623992
C5433,M,CA,31,30s,S,N,2014,N,.,11-30-2014,1,26.844158067907195
C5434,F,NH,37,30s,M,Y,2014,N,.,12-21-2018,1,35.15534764045598
C5435,F,TX,32,30s,M,Y,2014,N,.,12-30-2014,1,25.034975591513586
C5436,F,SC,40,40s,M,Y,2014,N,.,12-25-2017,1,42.627739109599986
C5437,M,NV,30,30s,S,N,2014,Y,2015,.,0,.
C5438,M,CA,21,20s,M,Y,2014,N,.,11-25-2018,1,33.114470924371986
C5439,M,NC,30,30s,S,N,2014,N,.,11-22-2014,1,19.249078318305994
C5440,F,CA,59,50s,M,N,2014,N,.,12-20-2017,1,40.883987032061974
C5441,M,OH,66,60s+,S,N,2014,N,.,12-24-2015,1,37.17673054208903
C5442,M,NY,58,50s,M,N,2014,N,.,12-02-2015,1,28.563357052579594
C5443,F,TN,49,40s,M,N,2014,N,.,12-24-2017,1,33.808996288493184
C5444,M,CA,21,20s,S,N,2014,N,.,11-26-2016,1,28.398005075343185
C5445,F,GA,38,30s,M,Y,2014,N,.,12-04-2015,1,38.74713900797863
C5446,F,IL,21,20s,M,Y,2014,N,.,12-25-2015,1,23.613538054999992
C5447,M,OH,58,50s,M,N,2014,N,.,12-20-2016,1,34.90600863020266
C5448,F,NC,32,30s,M,Y,2014,Y,2015,06-30-2014,1,3.208210177572399
C5449,F,NC,36,30s,M,Y,2014,N,.,12-22-2018,1,44.41983045711038
C5450,M,TX,76,60s+,M,N,2014,N,.,12-30-2016,1,44.45602684911079
C5451,M,MD,23,20s,S,N,2014,N,.,12-23-2015,1,22.06706121395119
C5452,M,NY,19,10s,S,N,2014,N,.,12-20-2015,1,25.4929213454096
C5453,F,MS,31,30s,M,Y,2014,N,.,12-16-2015,1,21.682354839899993
C5454,F,NC,64,60s+,M,N,2014,Y,2015,10-26-2014,1,7.184287053383437
C5455,M,TN,63,60s+,M,N,2014,N,.,12-23-2018,1,42.00300854820183
C5456,M,VA,32,30s,M,Y,2014,N,.,12-28-2017,1,28.53830623317039
C5457,F,CA,51,50s,M,N,2014,N,.,12-12-2018,1,39.74041393214399
C5458,F,NV,72,60s+,S,N,2014,N,.,12-23-2017,1,34.610857577367995
C5459,F,SC,53,50s,M,N,2014,N,.,12-15-2018,1,31.57959645397119
C5460,M,GA,59,50s,M,N,2014,N,.,12-26-2015,1,40.306528449405185
C5461,F,GA,37,30s,M,Y,2014,N,.,12-20-2018,1,43.391070216052036
C5462,M,CA,44,40s,M,N,2014,N,.,12-28-2014,1,45.07772070602357
C5463,M,FL,27,20s,S,N,2014,N,.,11-23-2017,1,18.300324156805438
C5464,F,CA,48,40s,M,Y,2014,N,.,12-29-2017,1,34.32036146931159
C5465,F,AL,59,50s,M,N,2014,Y,2015,11-17-2014,1,8.677945562285997
C5466,M,FL,50,50s,S,N,2014,N,.,12-23-2017,1,34.060632113771426
C5467,M,VA,55,50s,M,N,2014,N,.,12-13-2015,1,46.68134512462511
C5468,M,NV,42,40s,M,Y,2014,N,.,12-25-2018,1,40.341192244367996
C5469,F,CA,25,20s,S,N,2014,N,.,12-27-2014,1,20.666338887417993
C5470,F,TX,35,30s,M,Y,2014,N,.,12-12-2014,1,36.144730101736
C5471,F,CA,55,50s,S,N,2014,Y,2015,12-09-2014,1,7.100137278233997
C5472,F,TX,43,40s,M,Y,2014,N,.,12-30-2016,1,39.65931367262318
C5473,M,CA,21,20s,S,N,2014,N,.,11-26-2015,1,23.125883890967987
C5474,F,FL,67,60s+,S,N,2014,N,.,12-21-2015,1,28.12281968039283
C5475,F,TN,67,60s+,M,N,2014,N,.,12-15-2018,1,42.94783932571162
C5476,M,CA,23,20s,S,N,2014,Y,2015,11-01-2014,1,4.207488757471999
C5477,F,FL,27,20s,M,Y,2014,N,.,12-28-2018,1,32.12633978367039
C5478,M,NC,28,20s,S,N,2014,N,.,10-25-2015,1,22.047428340967986
C5479,M,GA,26,20s,M,N,2014,N,.,12-25-2014,1,28.348809481921588
C5480,M,CA,37,30s,M,N,2014,N,.,12-25-2017,1,35.101368369239985
C5481,F,NC,19,10s,S,N,2014,N,.,12-14-2018,1,22.236687563567994
C5482,M,SC,62,60s+,S,N,2014,N,.,12-30-2014,1,42.00703204605264
C5483,M,GA,45,40s,M,Y,2014,N,.,12-30-2016,1,43.53309163766438
C5484,M,NC,46,40s,M,Y,2014,N,.,12-18-2016,1,39.13067299087446
C5485,F,CA,27,20s,S,Y,2014,N,.,12-21-2018,1,28.68354592483119
C5486,F,VA,23,20s,M,Y,2014,N,.,12-30-2016,1,23.98134030866959
C5487,M,SC,28,20s,S,N,2014,N,.,12-30-2017,1,23.77631675804999
C5488,F,CA,56,50s,M,N,2014,N,.,11-13-2016,1,46.84918783997245
C5489,F,MD,30,30s,M,N,2014,N,.,12-31-2015,1,27.05041225341799
C5490,F,PA,31,30s,M,Y,2014,Y,2015,10-06-2014,1,3.9971143195983982
C5491,M,FL,58,50s,M,N,2014,N,.,12-12-2014,1,31.709748382484705
C5492,F,ME,23,20s,S,N,2014,N,.,12-31-2017,1,36.305777076568
C5493,M,GA,31,30s,M,N,2014,N,.,12-18-2015,1,30.049760486485184
C5494,M,ME,23,20s,S,N,2014,Y,2015,06-25-2014,1,3.365991005977599
C5495,M,SC,23,20s,M,Y,2014,N,.,12-25-2018,1,44.63775457404999
C5496,F,PA,70,60s+,M,N,2014,N,.,12-14-2016,1,33.19964306551278
C5497,M,NC,47,40s,M,Y,2014,N,.,12-19-2015,1,36.239749008925195
C5498,F,KY,24,20s,M,N,2014,N,.,12-27-2015,1,25.00203237116719
C5499,M,NY,51,50s,S,N,2014,Y,2015,10-19-2014,1,2.8400549112935987
C5500,M,SC,44,40s,M,Y,2014,N,.,12-28-2018,1,52.25334227879918
C5501,M,MD,31,30s,S,N,2014,N,.,12-11-2018,1,30.09052752294158
C5502,M,CA,46,40s,S,N,2014,N,.,12-28-2015,1,33.34369744603439
C5503,F,TN,43,40s,M,N,2014,N,.,12-21-2016,1,32.68902666886238
C5504,F,CA,60,60s+,S,N,2014,N,.,12-27-2018,1,42.44418298652999
C5505,F,CA,30,30s,M,Y,2014,N,.,12-20-2015,1,28.477542083379987
C5506,F,TN,38,30s,M,N,2014,N,.,12-29-2015,1,41.960296185293174
C5507,M,SC,23,20s,S,N,2014,N,.,12-29-2018,1,33.65447719419919
C5508,M,WV,41,40s,M,N,2014,N,.,12-25-2018,1,35.85080319721119
C5509,F,NV,33,30s,M,Y,2014,N,.,12-08-2018,1,29.733823970599992
C5510,M,FL,45,40s,M,N,2014,Y,2015,12-20-2014,1,6.206045917271197
C5511,M,FL,55,50s,M,N,2014,N,.,12-12-2015,1,36.86943364786184
C5512,F,KY,38,30s,M,Y,2014,N,.,11-19-2014,1,34.613410275041986
C5513,F,LA,36,30s,M,N,2014,Y,2015,12-20-2014,1,5.837890650992398
C5514,M,AL,34,30s,S,N,2014,N,.,12-22-2015,1,31.44600415997999
C5515,F,CA,22,20s,S,Y,2014,N,.,10-27-2014,1,28.077510320561593
C5516,M,TN,60,60s+,S,N,2014,N,.,12-17-2014,1,44.847606598291186
C5517,M,AL,34,30s,S,N,2014,N,.,12-31-2017,1,33.54257280354
C5518,F,MD,47,40s,S,N,2014,N,.,12-29-2015,1,27.676264253398784
C5519,M,WV,64,60s+,M,N,2014,N,.,12-23-2015,1,46.294990668889085
C5520,F,NC,56,50s,M,N,2014,N,.,12-08-2018,1,42.155575847861975
C5521,M,MS,90,60s+,S,N,2014,N,.,12-23-2016,1,42.28463348208306
C5522,F,VA,39,30s,M,N,2014,Y,2015,11-29-2014,1,4.102301538535198
C5523,M,MD,63,60s+,S,N,2014,N,.,12-31-2016,1,39.70282896170199
C5524,M,MA,25,20s,S,N,2014,N,.,12-24-2015,1,24.46827264950039
C5525,M,VA,24,20s,S,N,2014,N,.,12-26-2016,1,31.61031471033759
C5526,M,VA,66,60s+,M,N,2014,N,.,12-19-2016,1,40.42408511037879
C5527,M,CA,35,30s,M,Y,2014,N,.,12-07-2017,1,38.89151101189759
C5528,F,FL,85,60s+,M,N,2014,N,.,12-19-2014,1,40.06559939770442
C5529,M,VA,38,30s,M,N,2014,Y,2015,11-29-2014,1,9.288031432119437
C5530,M,KY,46,40s,M,Y,2014,N,.,12-19-2015,1,45.56951551178303
C5531,F,NV,24,20s,M,Y,2014,N,.,11-15-2016,1,31.193555242999985
C5532,M,TX,36,30s,M,N,2014,N,.,12-19-2014,1,42.13685086587279
C5533,M,MD,48,40s,S,N,2014,N,.,12-19-2015,1,40.68289133460791
C5534,M,NY,27,20s,M,Y,2014,N,.,12-31-2015,1,30.28508495385767
C5535,M,NV,52,50s,M,Y,2014,N,.,12-23-2018,1,40.004828048031186
C5536,M,CA,64,60s+,M,N,2014,N,.,12-14-2014,1,41.71419662615311
C5537,M,NV,55,50s,S,N,2014,N,.,11-14-2017,1,20.881397372999995
C5538,F,TX,55,50s,M,N,2014,N,.,12-25-2016,1,46.534415073049175
C5539,F,NJ,35,30s,S,N,2014,N,.,12-29-2017,1,37.225897681655994
C5540,F,NC,52,50s,M,N,2014,Y,2015,06-26-2014,1,2.945242130230399
C5541,F,NJ,57,50s,M,N,2014,N,.,12-31-2016,1,43.846139105979425
C5542,F,AZ,59,50s,M,N,2014,N,.,12-18-2018,1,39.33477948077081
C5543,F,RI,23,20s,M,Y,2014,N,.,12-16-2016,1,30.906656966412385
C5544,M,NJ,37,30s,S,N,2014,N,.,11-19-2018,1,35.58991713109879
C5545,F,TX,19,10s,M,Y,2014,N,.,12-28-2017,1,26.07185610666759
C5546,F,CA,74,60s+,S,N,2014,N,.,12-26-2014,1,42.424545592963575
C5547,F,GA,44,40s,M,Y,2014,N,.,12-29-2015,1,34.83025519341319
C5548,M,CA,62,60s+,S,N,2014,N,.,12-02-2016,1,33.13197317923103
C5549,F,NJ,50,50s,M,Y,2014,N,.,12-26-2016,1,38.36325547870599
C5550,M,CA,80,60s+,S,N,2014,Y,2015,11-21-2014,1,9.235437822651036
C5551,M,IL,54,50s,M,Y,2014,N,.,12-12-2016,1,39.07591388450599
C5552,F,NJ,52,50s,M,Y,2014,N,.,12-29-2017,1,35.827574986310786
C5553,M,NC,30,30s,M,Y,2014,N,.,12-24-2015,1,30.869480631826782
C5554,M,NC,29,20s,M,Y,2014,N,.,12-25-2018,1,26.091752158417584
C5555,M,TX,56,50s,M,N,2014,N,.,12-28-2018,1,39.22213386166782
C5556,F,NJ,41,40s,M,Y,2014,N,.,11-25-2018,1,37.77965477456799
C5557,M,FL,49,40s,M,N,2014,N,.,12-17-2017,1,37.07849064658277
C5558,F,NC,32,30s,M,N,2014,Y,2015,.,0,.
C5559,F,TX,47,40s,M,Y,2014,N,.,12-24-2017,1,40.19802424923158
C5560,M,CA,69,60s+,S,N,2014,N,.,12-20-2014,1,35.810311124683594
C5561,M,TX,45,40s,M,Y,2014,N,.,12-11-2015,1,41.63995845651678
C5562,M,WV,65,60s+,M,N,2014,N,.,12-18-2015,1,38.66163802481399
C5563,F,IN,52,50s,S,N,2014,N,.,12-21-2015,1,34.063134917760785
C5564,M,NC,75,60s+,M,N,2014,N,.,12-31-2017,1,40.75653334682263
C5565,F,NC,51,50s,M,Y,2014,N,.,12-27-2014,1,36.64318518611159
C5566,M,CA,72,60s+,S,N,2014,Y,2015,10-03-2014,1,9.288031432119437
C5567,M,DC,29,20s,S,N,2014,N,.,12-31-2015,1,26.486055728163628
C5568,F,MD,56,50s,M,N,2014,Y,2015,11-02-2014,1,7.152730887702397
C5569,M,AL,42,40s,M,Y,2014,N,.,12-27-2017,1,44.14710151305062
C5570,M,PA,69,60s+,S,N,2014,N,.,12-25-2015,1,36.096810627464386
C5571,M,TX,59,50s,S,N,2014,N,.,12-14-2016,1,36.48940462712943
C5572,M,PA,47,40s,M,Y,2014,N,.,12-29-2015,1,49.77248329934443
C5573,M,CA,54,50s,M,Y,2014,N,.,12-04-2015,1,45.987607460266375
C5574,M,TX,59,50s,M,N,2014,N,.,12-28-2018,1,38.38420383131182
C5575,M,CA,53,50s,M,Y,2014,Y,2015,07-21-2014,1,7.236880662851838
C5576,F,IL,49,40s,M,N,2014,N,.,12-07-2014,1,30.78614347289279
C5577,F,MN,33,30s,M,N,2014,N,.,11-07-2014,1,31.87528357985046
C5578,F,VA,55,50s,M,N,2014,N,.,12-20-2014,1,40.387021507958025
C5579,F,FL,58,50s,S,N,2014,N,.,12-15-2018,1,40.39567356629983
C5580,F,NC,51,50s,M,Y,2014,N,.,12-23-2015,1,37.07407669990239
C5581,M,FL,35,30s,M,N,2014,N,.,12-21-2018,1,44.171819186954636
C5582,F,TX,30,30s,M,N,2014,N,.,11-21-2015,1,18.023464001649995
C5583,F,NC,59,50s,M,N,2014,N,.,12-31-2014,1,43.66655443111362
C5584,F,TX,29,20s,M,Y,2014,N,.,12-22-2018,1,33.474551790580385
C5585,F,SC,31,30s,S,N,2014,N,.,12-31-2017,1,39.670263002367996
C5586,M,NC,38,30s,M,Y,2014,Y,2015,11-18-2014,1,7.973191195409438
C5587,F,FL,30,30s,S,N,2014,N,.,12-30-2016,1,31.942145021627624
C5588,F,CA,25,20s,M,Y,2014,N,.,12-28-2016,1,26.973222550342793
C5589,M,FL,25,20s,S,N,2014,N,.,12-21-2015,1,33.10079666338479
C5590,M,CA,33,30s,S,N,2014,N,.,12-30-2014,1,24.345063139258386
C5591,F,VT,37,30s,S,N,2014,N,.,12-22-2015,1,41.38119561647358
C5592,M,CT,64,60s+,S,N,2014,N,.,12-28-2014,1,39.722004976833034
C5593,M,NC,39,30s,M,N,2014,Y,2015,12-10-2014,1,7.363105325575997
C5594,M,NV,43,40s,M,Y,2014,N,.,12-25-2016,1,39.02959647656238
C5595,M,CA,34,30s,S,N,2014,N,.,12-28-2018,1,34.66198771067719
C5596,F,SC,55,50s,S,N,2014,N,.,12-22-2018,1,41.087543377399996
C5597,F,PA,49,40s,S,N,2014,N,.,12-08-2017,1,33.47948261725187
C5598,M,LA,42,40s,M,Y,2014,N,.,12-12-2016,1,38.74815885158326
C5599,F,MI,61,60s+,M,N,2014,Y,2015,10-21-2014,1,8.972469775309037
C5600,F,NC,77,60s+,M,N,2014,N,.,12-30-2016,1,44.48305637642918
C5601,F,NY,36,30s,M,Y,2014,N,.,12-27-2017,1,40.366158070230384
C5602,M,CA,29,20s,M,Y,2014,N,.,11-06-2015,1,30.791299675987982
C5603,F,IA,19,10s,M,Y,2014,N,.,12-25-2014,1,20.82516864888039
C5604,M,SC,59,50s,S,N,2014,N,.,12-22-2016,1,41.78626538630239
C5605,F,VA,45,40s,M,N,2014,N,.,12-31-2017,1,37.230349778612386
C5606,M,TX,60,60s+,M,N,2014,N,.,12-25-2016,1,42.1002767181359
C5607,M,TX,33,30s,M,Y,2014,N,.,12-10-2017,1,38.26981820145399
C5608,F,TX,21,20s,S,Y,2014,N,.,12-07-2018,1,23.30961154128543
C5609,F,CA,22,20s,S,Y,2014,N,.,11-29-2015,1,31.537816141562388
C5610,F,IL,52,50s,M,Y,2014,N,.,12-23-2014,1,35.25409376726483
C5611,M,NY,20,20s,S,N,2014,N,.,12-15-2017,1,25.451671025290793
C5612,F,AR,54,50s,M,Y,2014,N,.,12-14-2014,1,32.84103769065518
C5613,F,MD,51,50s,M,Y,2014,Y,2015,11-14-2014,1,5.774778319630318
C5614,M,NC,33,30s,M,Y,2014,N,.,11-27-2015,1,34.4638667773916
C5615,M,TX,48,40s,M,N,2014,N,.,12-18-2015,1,36.594520996998234
C5616,M,MI,25,20s,M,Y,2014,N,.,12-30-2016,1,26.930546601753985
C5617,F,IN,59,50s,M,N,2014,Y,2015,12-22-2014,1,9.813967526803436
C5618,F,MI,25,20s,S,N,2014,N,.,11-21-2015,1,25.65334526458399
C5619,F,GA,28,20s,M,Y,2014,N,.,12-19-2014,1,37.29779527643119
C5620,M,NC,54,50s,M,N,2014,N,.,12-23-2015,1,35.83415601271679
C5621,F,TX,64,60s+,S,N,2014,N,.,12-02-2018,1,43.072626986370786
C5622,F,LA,33,30s,M,Y,2014,N,.,12-30-2017,1,36.07218949209999
C5623,M,NV,80,60s+,M,N,2014,N,.,12-28-2018,1,37.376504737219996
C5624,F,VA,27,20s,M,Y,2014,N,.,12-22-2014,1,33.896965689008034
C5625,F,NC,58,50s,M,N,2014,N,.,12-19-2015,1,33.26381709348025
C5626,M,TX,53,50s,S,N,2014,N,.,12-12-2016,1,38.573951942973984
C5627,F,NC,53,50s,M,Y,2014,Y,2015,11-28-2014,1,5.732703432055597
C5628,F,PA,24,20s,M,N,2014,N,.,12-19-2017,1,28.56952019139999
C5629,M,NC,50,50s,M,Y,2014,N,.,12-04-2015,1,40.014433714296786
C5630,M,CA,47,40s,M,Y,2014,N,.,12-16-2016,1,50.41379226988717
C5631,M,NC,72,60s+,S,N,2014,N,.,12-22-2015,1,43.21681299715922
C5632,F,CA,65,60s+,S,N,2014,N,.,12-30-2016,1,37.57741371276638
C5633,F,NC,46,40s,M,Y,2014,N,.,12-27-2015,1,35.68356402532359
C5634,M,FL,69,60s+,S,N,2014,N,.,12-31-2017,1,36.24885324481262
C5635,F,CA,32,30s,S,N,2014,N,.,12-18-2018,1,19.750538670068
C5636,F,WV,52,50s,M,Y,2014,Y,2015,11-22-2014,1,6.731982011955197
C5637,F,NJ,18,10s,S,N,2014,Y,2015,12-21-2014,1,3.1556165681039987
C5638,F,WV,62,60s+,M,N,2014,N,.,12-31-2015,1,43.12926274992082
C5639,M,TX,56,50s,M,N,2014,N,.,12-29-2017,1,36.942367943311424
C5640,M,DC,38,30s,M,Y,2014,N,.,12-20-2015,1,45.855591395332375
C5641,M,AL,45,40s,M,Y,2014,N,.,12-30-2016,1,44.09941785851158
C5642,F,MD,37,30s,M,N,2014,N,.,12-26-2017,1,38.42234435763998
C5643,M,TX,44,40s,S,N,2014,N,.,12-25-2015,1,37.56551237778322
C5644,F,TN,47,40s,M,N,2014,N,.,12-23-2018,1,42.55615326137477
C5645,M,NC,42,40s,M,N,2014,N,.,12-29-2017,1,41.11637987620598
C5646,F,OH,47,40s,M,Y,2014,Y,2015,12-14-2014,1,6.731982011955197
C5647,M,AZ,46,40s,S,N,2014,N,.,12-21-2018,1,37.9732262167216
C5648,M,VA,31,30s,M,N,2014,N,.,12-30-2015,1,16.346432040923997
C5649,F,SC,82,60s+,M,N,2014,N,.,12-17-2015,1,36.53934949063118
C5650,F,AL,52,50s,S,N,2014,N,.,12-28-2016,1,39.84913085121084
