customer_id,gender,state,age,age_group,married,kids_under12,register_year,drop_flag,drop_year,last_down_date,down_flag
C6613,M,SC,31,30s,S,N,2015,N,.,12-28-2017,1
C6614,F,AR,39,30s,M,Y,2015,Y,2016,.,0
C6615,M,CA,65,60s+,S,N,2015,N,.,12-30-2016,1
C6616,M,MS,42,40s,M,Y,2015,Y,2016,.,0
C6617,M,LA,80,60s+,M,N,2015,N,.,12-09-2016,1
C6618,F,MI,65,60s+,S,N,2015,N,.,12-30-2015,1
C6619,F,OH,21,20s,M,Y,2015,N,.,12-04-2016,1
C6620,F,NC,76,60s+,S,N,2015,Y,2016,.,0
C6621,F,TX,25,20s,M,N,2015,N,.,12-23-2015,1
C6622,F,MS,60,60s+,M,N,2015,N,.,12-25-2015,1
C6623,F,CA,68,60s+,S,N,2015,N,.,12-29-2017,1
C6624,F,CA,18,10s,S,N,2015,N,.,12-03-2016,1
C6625,F,NV,46,40s,M,Y,2015,Y,2016,.,0
C6626,F,CA,64,60s+,M,N,2015,N,.,12-20-2018,1
C6627,F,TN,45,40s,M,Y,2015,N,.,12-25-2018,1
C6628,M,CA,42,40s,M,N,2015,N,.,12-29-2018,1
C6629,M,PA,59,50s,M,N,2015,N,.,12-28-2016,1
C6630,M,AR,35,30s,M,Y,2015,N,.,12-31-2016,1
C6631,M,CA,62,60s+,M,N,2015,N,.,12-23-2017,1
C6632,F,NC,68,60s+,M,N,2015,Y,2016,.,0
C6633,M,NJ,40,40s,M,Y,2015,N,.,12-26-2016,1
C6634,M,KY,42,40s,M,Y,2015,Y,2016,.,0
C6635,F,VA,43,40s,M,Y,2015,N,.,12-29-2018,1
C6636,M,PA,59,50s,M,N,2015,N,.,12-26-2015,1
C6637,M,FL,89,60s+,S,N,2015,N,.,12-14-2017,1
C6638,F,FL,49,40s,M,Y,2015,N,.,12-09-2016,1
C6639,M,NC,18,10s,M,N,2015,N,.,12-27-2015,1
C6640,F,MD,84,60s+,S,N,2015,N,.,12-29-2015,1
C6641,M,MD,44,40s,M,Y,2015,Y,2016,.,0
C6642,M,CA,22,20s,M,Y,2015,N,.,12-25-2018,1
C6643,F,NC,40,40s,M,Y,2015,N,.,12-27-2018,1
C6644,M,TX,49,40s,M,Y,2015,Y,2016,.,0
C6645,F,NC,51,50s,M,Y,2015,N,.,12-31-2016,1
C6646,M,VA,18,10s,S,N,2015,N,.,12-28-2018,1
C6647,M,NC,30,30s,S,N,2015,N,.,11-03-2018,1
C6648,F,TN,43,40s,M,Y,2015,N,.,12-17-2018,1
C6649,F,TN,30,30s,M,N,2015,N,.,12-15-2017,1
C6650,F,FL,39,30s,M,Y,2015,N,.,12-22-2017,1
C6651,F,NV,48,40s,M,Y,2015,N,.,12-21-2018,1
C6652,F,CA,73,60s+,S,N,2015,N,.,12-10-2017,1
C6653,M,KY,26,20s,M,Y,2015,Y,2016,.,0
C6654,F,NV,49,40s,M,N,2015,N,.,12-16-2016,1
C6655,F,MA,29,20s,M,Y,2015,Y,2016,.,0
C6656,M,SC,55,50s,M,N,2015,N,.,12-10-2017,1
C6657,F,SC,54,50s,M,Y,2015,N,.,12-28-2015,1
C6658,F,AR,53,50s,M,N,2015,N,.,12-17-2016,1
C6659,F,DC,47,40s,M,N,2014,N,.,12-31-2014,1
C6660,F,NC,64,60s+,M,N,2015,Y,2016,.,0
C6661,M,CA,66,60s+,M,N,2015,N,.,12-27-2015,1
C6662,M,TN,28,20s,S,N,2015,N,.,12-19-2017,1
C6663,F,MI,65,60s+,M,N,2014,N,.,12-31-2014,1
C6664,F,SC,62,60s+,S,N,2015,N,.,12-28-2017,1
C6665,F,TN,40,40s,M,Y,2015,N,.,12-10-2015,1
C6666,F,AZ,46,40s,M,N,2015,N,.,12-26-2015,1
C6667,M,AR,34,30s,M,Y,2015,N,.,12-31-2017,1
C6668,M,VA,46,40s,M,N,2015,Y,2016,.,0
C6669,M,NC,62,60s+,S,N,2015,N,.,12-15-2018,1
C6670,M,TN,32,30s,S,N,2015,N,.,12-09-2016,1
C6671,M,SC,54,50s,S,N,2015,Y,2016,.,0
C6672,M,NC,69,60s+,S,N,2015,N,.,12-28-2015,1
C6673,M,OR,77,60s+,S,N,2015,Y,2016,.,0
C6674,M,MS,54,50s,S,N,2015,N,.,12-07-2017,1
C6675,F,NY,32,30s,M,Y,2014,N,.,12-30-2014,1
C6676,F,CA,79,60s+,S,N,2015,N,.,12-20-2015,1
C6677,M,TX,25,20s,M,N,2015,N,.,12-03-2015,1
C6678,M,SC,27,20s,S,N,2015,N,.,12-18-2018,1
C6679,F,NC,55,50s,M,N,2015,N,.,12-31-2015,1
C6680,M,CA,20,20s,S,N,2015,N,.,12-06-2015,1
C6681,F,TX,36,30s,M,Y,2015,N,.,12-28-2018,1
C6682,F,NY,69,60s+,S,N,2015,Y,2016,.,0
C6683,F,NY,28,20s,M,Y,2015,N,.,12-27-2016,1
C6684,F,CA,53,50s,M,Y,2015,N,.,12-31-2016,1
C6685,M,NC,60,60s+,M,N,2015,N,.,12-28-2017,1
C6686,M,SC,44,40s,S,N,2015,N,.,12-19-2015,1
C6687,M,DC,57,50s,M,N,2015,Y,2016,.,0
C6688,M,TN,70,60s+,S,N,2015,N,.,12-03-2016,1
C6689,M,NV,26,20s,S,N,2015,Y,2016,.,0
C6690,M,TX,27,20s,S,N,2015,N,.,12-29-2015,1
C6691,M,NV,43,40s,M,Y,2015,N,.,12-30-2017,1
C6692,F,NC,25,20s,M,Y,2015,N,.,12-23-2017,1
C6693,F,MS,33,30s,S,N,2015,Y,2016,.,0
C6694,M,TX,62,60s+,S,N,2015,N,.,12-27-2018,1
C6695,F,SC,25,20s,M,Y,2015,N,.,12-29-2018,1
C6696,M,TX,50,50s,M,Y,2015,N,.,12-25-2015,1
C6697,F,TX,77,60s+,M,N,2015,N,.,12-24-2017,1
C6698,F,VA,67,60s+,M,N,2015,Y,2016,.,0
C6699,M,TX,28,20s,S,N,2015,N,.,11-16-2017,1
C6700,F,CA,66,60s+,M,N,2015,N,.,12-31-2015,1
C6701,F,SC,49,40s,M,N,2015,Y,2016,.,0
C6702,M,AR,58,50s,S,N,2015,N,.,12-22-2018,1
C6703,M,CA,41,40s,M,N,2015,N,.,12-16-2015,1
C6704,F,GA,43,40s,M,Y,2015,N,.,12-10-2015,1
C6705,F,NC,34,30s,S,Y,2015,Y,2016,.,0
C6706,F,IN,61,60s+,M,N,2015,N,.,12-31-2017,1
C6707,F,MD,61,60s+,M,N,2015,N,.,12-26-2015,1
C6708,F,FL,48,40s,S,N,2015,N,.,12-21-2017,1
C6709,F,SC,21,20s,M,N,2015,N,.,12-08-2018,1
C6710,M,CA,24,20s,S,N,2015,N,.,11-17-2018,1
C6711,M,TN,59,50s,M,N,2015,N,.,12-22-2018,1
C6712,F,NC,69,60s+,S,N,2015,N,.,12-12-2016,1
C6713,M,NV,54,50s,S,N,2015,N,.,11-24-2018,1
C6714,F,TX,45,40s,M,Y,2015,Y,2016,.,0
C6715,F,NC,51,50s,M,Y,2015,N,.,12-04-2018,1
C6716,M,FL,26,20s,S,N,2015,N,.,11-23-2015,1
C6717,F,NC,83,60s+,S,N,2015,N,.,12-03-2017,1
C6718,F,AZ,54,50s,M,N,2015,Y,2016,.,0
C6719,F,IN,55,50s,M,N,2015,N,.,12-23-2017,1
C6720,F,NC,65,60s+,M,N,2015,N,.,12-09-2017,1
C6721,F,VA,56,50s,M,N,2015,N,.,12-27-2015,1
C6722,M,NJ,55,50s,M,N,2015,N,.,11-15-2015,1
C6723,M,FL,43,40s,M,N,2015,N,.,12-29-2017,1
C6724,F,NH,59,50s,M,N,2015,N,.,12-30-2017,1
C6725,M,NY,71,60s+,S,N,2015,Y,2016,.,0
C6726,F,AL,30,30s,M,Y,2015,N,.,12-15-2016,1
C6727,F,FL,65,60s+,S,N,2015,Y,2016,.,0
C6728,F,GA,47,40s,M,Y,2015,N,.,12-03-2017,1
C6729,F,CA,40,40s,M,Y,2015,N,.,12-28-2017,1
C6730,F,NY,73,60s+,S,N,2015,N,.,12-31-2016,1
C6731,M,SC,41,40s,M,N,2015,N,.,12-29-2017,1
C6732,F,NY,57,50s,M,N,2015,N,.,12-17-2015,1
C6733,F,SC,40,40s,M,Y,2015,N,.,12-31-2017,1
C6734,M,NC,66,60s+,M,N,2015,Y,2016,.,0
C6735,M,CA,43,40s,M,N,2015,N,.,12-31-2015,1
C6736,M,SC,40,40s,M,N,2016,Y,2017,.,0
C6737,M,DC,78,60s+,S,N,2016,Y,2017,.,0
C6738,F,FL,38,30s,M,N,2016,Y,2017,.,0
C6739,F,TN,67,60s+,M,N,2016,N,.,12-06-2016,1
C6740,M,NC,81,60s+,S,N,2016,Y,2017,.,0
C6741,F,FL,68,60s+,S,N,2016,N,.,12-10-2016,1
C6742,F,SC,34,30s,M,Y,2016,N,.,12-04-2016,1
C6743,M,SC,64,60s+,M,N,2016,Y,2017,.,0
C6744,M,CT,38,30s,M,Y,2016,N,.,12-15-2016,1
C6745,M,AL,34,30s,M,N,2016,N,.,12-21-2017,1
C6746,M,VA,52,50s,M,N,2016,N,.,12-23-2017,1
C6747,M,TX,33,30s,M,Y,2016,Y,2017,.,0
C6748,F,TX,52,50s,S,N,2016,N,.,12-29-2018,1
C6749,F,PA,56,50s,M,N,2016,Y,2017,.,0
C6750,M,TX,41,40s,M,Y,2016,N,.,12-15-2017,1
C6751,F,NV,49,40s,M,Y,2016,N,.,12-11-2017,1
C6752,M,CA,49,40s,M,N,2016,N,.,10-07-2017,1
C6753,M,GA,79,60s+,S,N,2016,N,.,11-11-2018,1
C6754,F,TX,47,40s,M,N,2016,Y,2017,.,0
C6755,F,NC,65,60s+,M,N,2016,N,.,11-26-2018,1
C6756,M,MD,45,40s,M,Y,2016,N,.,12-16-2017,1
C6757,M,WV,39,30s,S,N,2016,Y,2017,.,0
C6758,M,NC,27,20s,M,Y,2016,Y,2017,.,0
C6759,F,NJ,55,50s,M,N,2016,N,.,12-16-2018,1
C6760,M,NC,58,50s,M,N,2016,N,.,12-22-2017,1
C6761,M,NC,51,50s,M,Y,2016,Y,2017,.,0
C6762,F,OH,52,50s,M,N,2016,N,.,12-19-2018,1
C6763,M,GA,61,60s+,M,N,2016,N,.,12-29-2016,1
C6764,F,TX,78,60s+,S,N,2016,N,.,12-07-2018,1
C6765,M,NC,62,60s+,M,N,2016,N,.,12-31-2016,1
C6766,F,GA,33,30s,M,Y,2016,Y,2017,.,0
C6767,M,FL,33,30s,S,N,2016,N,.,12-19-2018,1
C6768,M,NJ,32,30s,M,Y,2016,N,.,12-29-2017,1
C6769,M,CA,55,50s,M,N,2016,N,.,11-30-2018,1
C6770,F,VA,33,30s,M,Y,2016,N,.,12-14-2017,1
C6771,M,TX,63,60s+,M,N,2016,Y,2017,.,0
C6772,F,FL,28,20s,M,Y,2016,N,.,12-04-2018,1
C6773,M,TX,45,40s,M,Y,2016,Y,2017,.,0
C6774,M,NH,74,60s+,S,N,2016,Y,2017,.,0
C6775,F,FL,20,20s,S,N,2016,N,.,10-24-2016,1
C6776,M,MD,76,60s+,S,N,2016,N,.,11-27-2017,1
C6777,M,NC,26,20s,M,Y,2016,N,.,12-19-2017,1
C6778,F,NV,53,50s,M,N,2016,Y,2017,.,0
C6779,M,SC,50,50s,M,N,2016,N,.,12-23-2016,1
C6780,F,CA,38,30s,M,Y,2016,N,.,12-28-2018,1
C6781,F,VA,49,40s,M,Y,2016,N,.,11-19-2016,1
C6782,F,NC,66,60s+,M,N,2016,N,.,11-24-2018,1
C6783,M,VA,48,40s,M,Y,2016,N,.,12-28-2018,1
C6784,M,LA,33,30s,M,N,2016,Y,2017,.,0
C6785,F,NV,69,60s+,S,N,2016,Y,2017,.,0
C6786,F,NY,43,40s,S,N,2016,N,.,12-23-2017,1
C6787,F,WV,24,20s,M,N,2016,Y,2017,.,0
C6788,F,KY,26,20s,S,N,2016,N,.,12-08-2016,1
C6789,F,NC,33,30s,M,Y,2016,N,.,12-22-2017,1
C6790,M,TX,22,20s,S,N,2016,N,.,12-26-2017,1
C6791,M,TX,32,30s,M,Y,2016,Y,2017,.,0
C6792,M,VA,21,20s,M,N,2016,N,.,11-29-2016,1
C6793,M,SC,31,30s,S,N,2016,N,.,12-18-2018,1
C6794,M,TX,36,30s,M,Y,2016,Y,2017,.,0
C6795,F,TX,59,50s,M,N,2016,N,.,12-07-2016,1
C6796,M,NC,42,40s,M,Y,2016,N,.,12-16-2017,1
C6797,M,CA,45,40s,S,N,2016,N,.,12-15-2016,1
C6798,F,TX,37,30s,M,Y,2016,N,.,12-28-2016,1
C6799,M,FL,66,60s+,M,N,2016,N,.,12-10-2017,1
C6800,F,FL,37,30s,M,N,2016,N,.,12-10-2016,1
C6801,F,NC,47,40s,S,N,2016,N,.,12-31-2016,1
C6802,F,NV,72,60s+,S,N,2016,Y,2017,.,0
C6803,M,NY,52,50s,S,N,2016,Y,2017,.,0
C6804,F,GA,52,50s,M,Y,2016,Y,2017,.,0
C6805,F,FL,54,50s,M,Y,2016,N,.,12-27-2018,1
C6806,M,CA,74,60s+,S,N,2016,Y,2017,.,0
C6807,F,MS,58,50s,M,N,2016,N,.,12-04-2017,1
C6808,F,CA,67,60s+,M,N,2016,N,.,12-06-2018,1
C6809,F,CA,53,50s,M,Y,2016,N,.,12-22-2018,1
C6810,M,MA,33,30s,M,Y,2016,N,.,12-30-2016,1
C6811,M,FL,72,60s+,S,N,2016,N,.,10-04-2018,1
C6812,M,NC,44,40s,M,N,2016,N,.,12-24-2017,1
C6813,M,LA,58,50s,M,N,2016,Y,2017,.,0
C6814,M,GA,47,40s,M,Y,2016,N,.,12-24-2017,1
C6815,M,KY,34,30s,M,Y,2016,Y,2017,.,0
C6816,F,NC,63,60s+,S,N,2016,N,.,12-21-2018,1
C6817,F,WV,28,20s,M,N,2016,N,.,11-25-2018,1
C6818,F,NC,30,30s,M,Y,2016,Y,2017,.,0
C6819,F,NC,32,30s,S,N,2016,N,.,12-08-2016,1
C6820,M,FL,63,60s+,M,N,2016,Y,2017,.,0
C6821,F,SC,61,60s+,S,N,2016,N,.,12-31-2016,1
C6822,M,IL,74,60s+,S,N,2016,N,.,12-23-2016,1
C6823,F,TX,34,30s,M,Y,2016,N,.,12-17-2016,1
C6824,M,NC,34,30s,M,Y,2016,N,.,12-28-2018,1
C6825,M,TX,43,40s,M,Y,2016,N,.,10-30-2016,1
C6826,M,NC,25,20s,S,N,2016,N,.,12-10-2016,1
C6827,M,CA,38,30s,S,N,2016,N,.,12-31-2016,1
C6828,F,FL,44,40s,M,N,2016,Y,2017,.,0
C6829,M,NV,47,40s,M,Y,2016,N,.,12-14-2017,1
C6830,M,TX,57,50s,M,N,2016,Y,2017,.,0
C6831,M,CA,22,20s,S,N,2016,N,.,12-08-2016,1
C6832,F,MD,80,60s+,M,N,2016,N,.,12-30-2016,1
C6833,M,VA,40,40s,M,N,2016,N,.,11-27-2016,1
C6834,M,NV,66,60s+,S,N,2016,N,.,12-29-2017,1
C6835,F,FL,52,50s,M,N,2016,Y,2017,.,0
C6836,M,MD,36,30s,M,N,2016,N,.,12-30-2017,1
C6837,M,GA,47,40s,M,Y,2016,N,.,12-01-2016,1
C6838,F,NC,62,60s+,S,N,2016,Y,2017,.,0
C6839,M,CA,39,30s,M,Y,2016,N,.,12-11-2017,1
C6840,M,NC,43,40s,M,Y,2015,N,.,12-31-2015,1
C6841,F,AL,31,30s,S,N,2016,N,.,12-12-2017,1
C6842,F,CA,31,30s,M,Y,2016,Y,2017,.,0
C6843,F,SC,55,50s,M,N,2016,Y,2017,.,0
C6844,M,OH,50,50s,S,N,2016,Y,2017,.,0
C6845,M,MS,73,60s+,M,N,2016,N,.,12-24-2017,1
C6846,F,FL,61,60s+,M,N,2016,N,.,12-15-2017,1
C6847,M,DC,65,60s+,M,N,2016,N,.,12-27-2017,1
C6848,F,MD,36,30s,S,N,2015,N,.,12-31-2015,1
C6849,M,CA,67,60s+,S,N,2016,Y,2017,.,0
C6850,F,MD,52,50s,M,N,2016,N,.,12-29-2017,1
C6851,M,CA,43,40s,M,Y,2016,N,.,12-21-2017,1
C6852,F,TX,49,40s,S,Y,2016,N,.,12-05-2018,1
C6853,M,VA,53,50s,M,Y,2016,Y,2017,.,0
C6854,M,SC,32,30s,M,N,2016,N,.,12-26-2016,1
C6855,M,NV,25,20s,M,Y,2016,N,.,12-28-2017,1
C6856,F,NV,60,60s+,M,N,2016,Y,2017,.,0
C6857,F,NC,38,30s,M,Y,2016,Y,2017,.,0
C6858,F,MD,56,50s,M,N,2016,N,.,12-31-2016,1
C6859,F,VT,46,40s,S,Y,2016,N,.,12-20-2018,1
C6860,M,CT,77,60s+,M,N,2016,N,.,12-23-2016,1
C6861,M,CA,56,50s,S,N,2016,Y,2017,.,0
C6862,M,IL,74,60s+,S,N,2016,N,.,12-21-2016,1
C6863,F,FL,36,30s,S,N,2016,Y,2017,.,0
C6864,F,CA,72,60s+,M,N,2016,N,.,12-28-2017,1
C6865,F,TX,64,60s+,M,N,2016,N,.,12-19-2017,1
C6866,F,FL,33,30s,S,N,2016,N,.,12-21-2016,1
C6867,M,TX,44,40s,M,Y,2016,N,.,10-14-2016,1
C6868,F,GA,58,50s,M,N,2016,N,.,12-16-2017,1
C6869,M,AL,30,30s,M,Y,2016,N,.,12-31-2016,1
C6870,F,NY,73,60s+,S,N,2016,Y,2017,.,0
C6871,M,NC,51,50s,M,Y,2016,N,.,12-10-2016,1
C6872,M,VA,78,60s+,S,N,2016,Y,2017,.,0
C6873,F,TX,63,60s+,S,N,2016,N,.,12-31-2017,1
C6874,M,TX,58,50s,M,N,2016,N,.,12-31-2017,1
C6875,F,FL,28,20s,M,Y,2016,N,.,12-02-2017,1
C6876,M,CA,39,30s,M,Y,2016,Y,2017,.,0
C6877,F,CA,54,50s,S,N,2016,N,.,12-31-2017,1
C6878,F,NC,44,40s,M,Y,2016,N,.,12-18-2017,1
C6879,F,NV,52,50s,M,Y,2016,Y,2017,.,0
C6880,F,WV,22,20s,S,N,2016,Y,2017,.,0
C6881,F,TN,36,30s,M,N,2016,N,.,11-17-2017,1
C6882,M,CA,70,60s+,S,N,2016,N,.,12-23-2016,1
C6883,F,NC,53,50s,M,N,2016,N,.,12-24-2017,1
C6884,F,TX,47,40s,M,Y,2016,Y,2017,.,0
C6885,F,IA,75,60s+,S,N,2016,N,.,12-17-2016,1
C6886,M,CA,36,30s,S,N,2016,N,.,12-04-2016,1
C6887,F,TN,83,60s+,S,N,2016,N,.,12-31-2017,1
C6888,M,CA,60,60s+,M,N,2016,Y,2017,.,0
C6889,M,NV,62,60s+,M,N,2016,N,.,12-18-2018,1
C6890,M,NC,72,60s+,S,N,2016,Y,2017,.,0
C6891,M,NC,53,50s,S,N,2016,N,.,12-24-2016,1
C6892,F,MD,64,60s+,M,N,2016,N,.,12-29-2018,1
C6893,M,OH,60,60s+,S,N,2016,N,.,12-22-2017,1
C6894,F,NC,61,60s+,M,N,2016,N,.,12-24-2017,1
C6895,F,FL,35,30s,M,N,2016,N,.,12-29-2018,1
C6896,F,VA,60,60s+,S,N,2016,Y,2017,.,0
C6897,M,NC,42,40s,S,N,2016,Y,2017,.,0
C6898,M,CA,44,40s,S,N,2016,N,.,12-21-2018,1
C6899,M,NC,34,30s,M,Y,2016,N,.,12-18-2016,1
C6900,F,GA,49,40s,M,N,2016,N,.,12-18-2018,1
C6901,M,NC,28,20s,S,N,2016,N,.,12-18-2016,1
C6902,M,NJ,72,60s+,M,N,2016,N,.,12-23-2016,1
C6903,M,TX,30,30s,M,Y,2016,Y,2017,.,0
C6904,F,NY,26,20s,S,N,2016,N,.,12-30-2017,1
C6905,F,SC,50,50s,M,Y,2016,Y,2017,.,0
C6906,M,NY,59,50s,M,N,2016,N,.,12-28-2018,1
C6907,M,WV,61,60s+,M,N,2016,Y,2017,.,0
C6908,F,CT,45,40s,S,N,2016,N,.,11-30-2018,1
C6909,F,NV,23,20s,M,N,2016,Y,2017,.,0
C6910,M,GA,53,50s,M,Y,2016,Y,2017,.,0
C6911,M,MI,37,30s,S,N,2016,N,.,12-13-2018,1
C6912,F,CA,47,40s,M,Y,2016,N,.,12-31-2016,1
C6913,M,NC,53,50s,M,Y,2016,N,.,12-30-2017,1
C6914,F,GA,56,50s,M,N,2016,Y,2017,.,0
C6915,F,NH,34,30s,M,Y,2016,N,.,11-25-2016,1
C6916,F,TX,41,40s,M,N,2016,Y,2017,.,0
C6917,F,NC,62,60s+,M,N,2016,N,.,12-10-2018,1
C6918,M,NC,60,60s+,M,N,2016,N,.,12-20-2017,1
C6919,F,TX,46,40s,M,N,2016,N,.,12-17-2016,1
C6920,F,TN,35,30s,M,Y,2016,Y,2017,.,0
C6921,M,LA,43,40s,M,Y,2016,N,.,12-13-2017,1
C6922,M,NJ,31,30s,S,N,2016,N,.,12-31-2016,1
C6923,F,IA,43,40s,M,N,2016,Y,2017,.,0
C6924,F,KY,24,20s,S,N,2016,Y,2017,.,0
C6925,M,AL,52,50s,M,N,2016,N,.,12-09-2017,1
C6926,F,IN,87,60s+,S,N,2016,N,.,12-09-2018,1
C6927,F,KY,33,30s,M,N,2016,N,.,12-23-2016,1
C6928,F,MN,41,40s,M,Y,2016,N,.,12-10-2016,1
C6929,F,NV,59,50s,M,N,2016,Y,2017,.,0
C6930,F,CA,56,50s,M,N,2016,Y,2017,.,0
C6931,F,IN,45,40s,M,Y,2016,N,.,12-22-2017,1
C6932,F,TX,33,30s,M,N,2016,N,.,12-12-2016,1
C6933,M,SC,34,30s,S,Y,2016,N,.,12-31-2017,1
C6934,M,SC,55,50s,M,N,2016,N,.,12-29-2018,1
C6935,M,KY,37,30s,M,Y,2016,N,.,11-04-2016,1
C6936,F,MD,21,20s,M,Y,2016,N,.,12-30-2016,1
C6937,M,NV,28,20s,M,Y,2016,N,.,12-27-2018,1
C6938,M,CA,64,60s+,S,N,2016,Y,2017,.,0
C6939,M,PA,43,40s,M,Y,2016,Y,2017,.,0
C6940,F,VA,53,50s,M,Y,2016,N,.,12-31-2016,1
C6941,M,CA,65,60s+,S,N,2016,N,.,12-01-2018,1
C6942,F,FL,32,30s,S,N,2016,N,.,12-17-2017,1
C6943,F,NV,41,40s,M,Y,2016,N,.,12-25-2016,1
C6944,F,MN,79,60s+,S,N,2016,N,.,12-28-2018,1
C6945,M,WV,32,30s,M,Y,2016,N,.,11-04-2016,1
C6946,M,VA,52,50s,M,Y,2016,Y,2017,.,0
C6947,M,TX,65,60s+,S,N,2016,N,.,12-29-2018,1
C6948,M,WI,25,20s,S,N,2016,N,.,10-02-2018,1
C6949,F,TX,25,20s,S,N,2016,Y,2017,.,0
C6950,M,FL,42,40s,M,N,2016,N,.,12-27-2016,1
C6951,M,MD,31,30s,S,N,2016,N,.,09-28-2016,1
C6952,M,CA,43,40s,M,Y,2016,N,.,12-17-2017,1
C6953,F,NV,48,40s,M,N,2016,N,.,11-26-2018,1
C6954,M,AR,57,50s,M,N,2016,Y,2017,.,0
C6955,F,TX,27,20s,M,N,2016,Y,2017,.,0
C6956,F,NC,67,60s+,S,N,2016,Y,2017,.,0
C6957,F,LA,30,30s,M,N,2016,N,.,12-15-2017,1
C6958,M,NV,28,20s,M,N,2015,N,.,12-31-2015,1
C6959,M,NJ,31,30s,S,N,2016,Y,2017,.,0
C6960,M,LA,52,50s,M,N,2016,N,.,12-31-2017,1
C6961,M,CA,29,20s,M,Y,2016,N,.,12-28-2017,1
C6962,F,FL,65,60s+,S,N,2016,N,.,12-22-2018,1
C6963,M,NC,66,60s+,S,N,2016,N,.,11-17-2017,1
C6964,M,TX,22,20s,M,N,2016,N,.,10-26-2016,1
C6965,F,SC,61,60s+,M,N,2016,N,.,12-17-2017,1
C6966,M,IN,51,50s,S,N,2016,Y,2017,.,0
C6967,M,KY,23,20s,M,Y,2015,N,.,12-31-2015,1
C6968,F,NV,27,20s,S,N,2016,N,.,12-24-2017,1
C6969,M,FL,69,60s+,M,N,2016,Y,2017,.,0
C6970,F,GA,62,60s+,S,N,2016,N,.,12-31-2016,1
C6971,M,CA,30,30s,S,N,2016,N,.,11-19-2016,1
C6972,F,FL,71,60s+,S,N,2016,N,.,12-25-2018,1
C6973,M,VA,27,20s,M,N,2016,Y,2017,.,0
C6974,F,SC,37,30s,M,Y,2016,N,.,12-31-2016,1
C6975,F,KY,21,20s,S,N,2016,N,.,12-20-2017,1
C6976,M,CA,33,30s,M,N,2016,Y,2017,.,0
C6977,M,DE,21,20s,M,Y,2016,N,.,12-31-2016,1
C6978,F,TN,64,60s+,S,N,2016,Y,2017,.,0
C6979,F,CA,45,40s,M,Y,2016,N,.,12-27-2018,1
C6980,M,NY,44,40s,M,Y,2016,N,.,11-21-2016,1
C6981,M,SC,35,30s,M,Y,2016,N,.,11-26-2017,1
C6982,F,NV,37,30s,M,N,2016,N,.,12-13-2016,1
C6983,M,CA,64,60s+,M,N,2016,N,.,12-16-2016,1
C6984,F,TX,35,30s,M,Y,2016,Y,2017,.,0
C6985,F,VA,36,30s,M,Y,2016,Y,2017,.,0
C6986,F,IN,42,40s,M,N,2016,N,.,12-28-2017,1
C6987,F,TX,64,60s+,M,N,2016,Y,2017,.,0
C6988,F,NC,41,40s,M,Y,2016,N,.,12-29-2018,1
C6989,F,OH,50,50s,M,Y,2016,N,.,12-02-2018,1
C6990,F,PA,31,30s,S,Y,2016,N,.,12-29-2018,1
C6991,M,CA,38,30s,M,Y,2016,N,.,12-31-2017,1
C6992,F,FL,44,40s,M,Y,2016,Y,2017,.,0
C6993,M,VA,54,50s,M,Y,2016,Y,2017,.,0
C6994,F,MD,35,30s,S,N,2016,N,.,12-08-2016,1
C6995,F,TX,52,50s,S,N,2016,N,.,12-11-2016,1
C6996,F,SC,47,40s,M,Y,2016,N,.,12-28-2016,1
C6997,M,DE,43,40s,S,N,2016,N,.,12-10-2016,1
C6998,F,SC,51,50s,M,N,2016,Y,2017,.,0
C6999,M,TX,89,60s+,S,N,2016,N,.,12-24-2016,1
C7000,F,NV,58,50s,M,N,2016,Y,2017,.,0
C7001,F,TN,36,30s,M,Y,2016,N,.,12-22-2016,1
C7002,M,SC,37,30s,S,N,2016,N,.,12-31-2017,1
C7003,F,SC,52,50s,M,Y,2016,N,.,12-26-2018,1
C7004,M,CA,30,30s,M,Y,2016,Y,2017,.,0
C7005,F,TN,56,50s,S,N,2016,N,.,12-12-2018,1
C7006,F,FL,55,50s,M,N,2016,N,.,12-22-2018,1
C7007,M,CA,63,60s+,S,N,2016,Y,2017,.,0
C7008,M,GA,33,30s,M,N,2016,N,.,12-26-2018,1
C7009,M,PA,35,30s,M,N,2016,N,.,12-09-2017,1
C7010,F,CA,62,60s+,S,N,2016,Y,2017,.,0
C7011,M,AL,43,40s,S,N,2016,N,.,12-23-2018,1
C7012,M,VA,68,60s+,M,N,2016,N,.,12-14-2017,1
C7013,F,NC,78,60s+,M,N,2015,N,.,12-31-2015,1
C7014,M,TX,43,40s,M,N,2016,N,.,12-10-2018,1
C7015,F,GA,19,10s,S,N,2016,N,.,12-27-2017,1
C7016,M,FL,67,60s+,S,N,2016,N,.,12-29-2016,1
C7017,F,NV,33,30s,S,N,2016,Y,2017,.,0
C7018,M,CA,24,20s,M,N,2016,N,.,12-21-2016,1
C7019,M,FL,30,30s,M,N,2016,N,.,11-01-2018,1
C7020,M,NC,23,20s,M,N,2016,Y,2017,.,0
C7021,M,AL,53,50s,M,Y,2016,N,.,11-11-2016,1
C7022,M,CT,66,60s+,M,N,2016,N,.,12-15-2016,1
C7023,M,TX,50,50s,M,Y,2016,Y,2017,.,0
C7024,F,AZ,65,60s+,M,N,2016,N,.,12-24-2016,1
C7025,F,NC,49,40s,M,Y,2016,N,.,12-21-2016,1
